"lang"
{
	"Language"		"turkish"
	"Tokens"
	{
		"CardName_10004"		"Meepo"
		"CardText_10181"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] Bir [g:608[birime]] [g:506[Ölüm Kalkanı]] [g:417[ver]].]]"
		"CardName_10539"		"Ölümü Kandırmak"
		"CardText_10539"		"Bir [g:608[birime]] [g:506[Ölüm Kalkanı]] [g:417[ver]]."
		"CardModification_10539_0"		"Bir [g:608[birime]] [g:506[Ölüm Kalkanı]] [g:417[ver]]."
		"CardName_10183"		"Omexe Arenası"
		"CardText_10183"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br>[color:play_effect[[g:615[Aura]]:]]  Orta yuvadaki dost [g:0[kahramanlar]] [g:611[hızlı konuşlanma]] sahibi olur."
		"CardEffect_10183_0"		"[g:626[Enchant]] [g:2[Tower]]<br><br>[color:play_effect[[g:615[Aura]]:]]  Allied [g:0[heroes]] in the center slot have [g:611[rapid deployment]]."
		"CardName_10184"		"Keen Halkının Tareti"
		"CardText_10184"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] Bir [g:608[birime]] 2 [g:509[delici]] hasar ver.]]"
		"CardName_10467"		"Keen Halkının Tareti"
		"CardText_10467"		"Bir [g:608[birime]] 2 [g:509[delici]] hasar ver."
		"CardName_10185"		"Buhar Topu"
		"CardText_10185"		"[g:2[Kule]] [g:626[Geliştirme]] <br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] Herhangi bir kulvardaki bir  [g:608[birime]] 4 [g:509[delici]] hasar ver.<br><br>  [color:quick[[g:624[Kulvar Arası]]]]]]"
		"CardName_10468"		"Buhar Topu"
		"CardText_10468"		"Herhangi bir kulvardaki bir [g:608[birime]] 4 [g:509[delici]] hasar ver.<br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10187"		"Sersemleten Glif"
		"CardText_10187"		"[g:2[Kule]] [g:626[Geliştirme]] <br><br>Bu kulvara bir [g:608[birim]] girdiğinde onu [g:405[sersemlet]]."
		"CardEffect_10187_0"		"[g:626[Enchant]] [g:2[Tower]]<br><br>Whenever any [g:608[unit]] enters this lane, [g:405[stun]] it."
		"CardName_10192"		"Rumusque Kutsaması"
		"CardText_10192"		"Kullanana kalıcı olarak +2[color:attribute_glyph[&#9637;]] [g:417[ver]] ve tüm kulvarlardaki birimlerine kalıcı olarak +2[color:attribute_glyph[&#9637;]] [g:417[ver]]. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardModification_10192_0"		"Kullanana kalıcı olarak +2[color:attribute_glyph[&#9637;]] [g:417[ver]] ve tüm kulvarlardaki birimlerine kalıcı olarak +2[color:attribute_glyph[&#9637;]] [g:417[ver]]."
		"CardName_10193"		"Geliştirme"
		"CardText_10193"		"Bir [g:1[yaratık]] ve başka bir düşman seçip onları [g:400[dövüştür]]. Bu şekilde kullanılan dost [g:1[yaratıklar]] +2[color:attribute_glyph[&#9635;]] ile [g:400[dövüşür]]."
		"CardModification_10193_0"		"Bir [g:1[yaratık]] ve başka bir düşman seçip onları [g:400[dövüştür]]. Bu şekilde kullanılan dost [g:1[yaratıklar]] +2[color:attribute_glyph[&#9635;]] ile [g:400[dövüşür]]."
		"CardName_10194"		"Gözcü Kulesi"
		"CardText_10194"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br> [color:play_effect[[g:602[Oynama Etkisi]]:]]  Destenden rastgele bir kartı kopyala. Kart mavidir, [g:621[geçicidir]] ve sadece bu kulvarda oynanabilir. <br><br>Rakibin bu kulvarda her [g:4[büyü]] ve [g:3[geliştirme]] yaptığında bu etkiyi tekrarla."
		"CardEffect_10194_0"		"After opponent plays a [g:4[spell]] or [g:3[enchantment]] from this lane, copy a card from your deck and [g:417[give]] it [g:621[ephemeral]], make it blue, and only playable from this lane."
		"CardName_10202"		"Suikastçının Peçesi"
		"CardText_10202"		"+3[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Kuşanan [g:0[kahraman]] için bir dövüş hedefi seç. (needs fix, should be equip effect)]]"
		"CardEffect_10202_0"		"+3[color:attribute_glyph[&#9637;]]"
		"CardName_10469"		"Suikastçının Peçesi"
		"CardText_10469"		"Kuşanan [g:0[kahraman]] için bir dövüş hedefi seç. (needs fix, should be equip effect)"
		"CardName_10203"		"Geçiş Botları"
		"CardText_10203"		"+3[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bu [g:0[kahramanın]] yerini başka bir yuvayla [g:418[değiştir]].]]"
		"CardEffect_10203_0"		"+3[color:attribute_glyph[&#9637;]]"
		"CardName_10470"		"Geçiş Botları"
		"CardText_10470"		"Bu [g:0[kahramanın]] yerini başka bir yuvayla [g:418[değiştir]]."
		"CardName_10205"		"Taş Salon Pelerini"
		"CardText_10205"		"+3[color:attribute_glyph[&#9637;]] <br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  [g:511[Sağlığı]] 1 artır."
		"CardEffect_10205_0"		"[g:401[Modify]] {s:thisCardName} with \"Equipped [g:0[hero]] has +1[color:attribute_glyph[&#9637;]]\" [g:202[after the combat phase]]."
		"CardModification_10205_0"		"<br><br>[color:play_effect[[g:617[Dövüş sonrası]]:]]  [g:511[Sağlığı]] 1 artır."
		"CardName_10206"		"Işınlanma Hançeri"
		"CardText_10206"		"+2[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bu [g:0[kahramanı]] komşu bir kulvardaki bir yuvaya taşı.]]"
		"CardEffect_10206_0"		"+2[color:attribute_glyph[&#9635;]]"
		"CardName_10471"		"Işınlanma Hançeri"
		"CardText_10471"		"Bu [g:0[kahramanı]] komşu bir kulvardaki bir yuvaya taşı."
		"CardName_10208"		"Dikenli Zincir Zırh"
		"CardText_10208"		"+1[color:attribute_glyph[&#9636;]], +2[color:attribute_glyph[]] [g:503[Misilleme]] <br><br>[color:equip_effect[[g:602[Oynama Etkisi]]:]]  [g:403[Sataşma]]."
		"CardEffect_10208_0"		"<br><br>[color:equip_effect[[g:602[Play Effect]]:]]  Equipped [g:0[hero]] [g:403[taunts]]."
		"CardName_10210"		"Büyü Bozan Çekiç"
		"CardText_10210"		"+2[color:attribute_glyph[&#9635;]]<br><br> Kuşanan [g:0[kahraman]] bir [g:2[kuleye]] [g:610[dövüş hasarı]] verdiğinde rastgele bir [g:2[kule]] [g:3[geliştirmesini]] [g:419[etkisizleştir]]."
		"CardEffect_10210_0"		"[g:408[Condemn]] a random enemy improvement when equipped [g:0[hero]] deals [g:610[battle damage]] to a [g:2[tower]]."
		"CardName_10212"		"Nöbetin Kılıcı"
		"CardText_10212"		"+5[color:attribute_glyph[]] [g:502[Saçma]]"
		"CardEffect_10212_0"		"+5[color:attribute_glyph[]] [g:502[Cleave]]"
		"CardName_10215"		"Pala"
		"CardText_10215"		"+6[color:attribute_glyph[&#9635;]]"
		"CardEffect_10215_0"		"+6[color:attribute_glyph[&#9635;]]"
		"CardName_10216"		"Altın Bilet"
		"CardText_10216"		"Dükkân seviyene uygun rastgele [g:5[eşya]] bir al. Bunun bedeli 0 [g:513[manadır]]."
		"CardName_10218"		"Keen Halkının Tüfeği"
		"CardText_10218"		"+2[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bir [g:608[birime]] 2 hasar ver. (needs fix, should be an equip effect)]]"
		"CardEffect_10218_0"		"+2[color:attribute_glyph[&#9635;]]"
		"CardName_10474"		"Keen Halkının Tüfeği"
		"CardText_10474"		"Bir [g:608[birime]] 2 hasar ver. (needs fix, should be an equip effect)"
		"CardName_10220"		"Tarrasque'ın Yüzüğü"
		"CardText_10220"		"+3[color:attribute_glyph[&#9637;]], +3[color:attribute_glyph[]] [g:505[Yenileme]]."
		"CardEffect_10220_0"		"+3[color:attribute_glyph[&#9637;]], +3[color:attribute_glyph[]] [g:505[Regeneration]]."
		"CardName_10222"		"Fedakarlık Bileklikleri"
		"CardText_10222"		"+1[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bu [g:0[kahramanı]] [g:412[katlet]] ve [g:600[komşu düşmanlarına]] 4 hasar ver.]]"
		"CardEffect_10222_0"		"+1[color:attribute_glyph[&#9636;]]"
		"CardName_10476"		"Fedakarlık Bileklikleri"
		"CardText_10476"		"Bu [g:0[kahramanı]] [g:412[katlet]] ve [g:600[komşu düşmanlarına]] 4 hasar ver."
		"CardName_10223"		"Kızıl Sis Çekici"
		"CardText_10223"		"+2[color:attribute_glyph[&#9635;]], +3[color:attribute_glyph[]] [g:501[Kuşatma]]"
		"CardEffect_10223_0"		"+2[color:attribute_glyph[&#9635;]], +3[color:attribute_glyph[]] [g:501[Siege]]"
		"CardName_10224"		"Hükmedenin Miğferi"
		"CardText_10224"		"+2[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bir düşman [g:1[yaratığını]] çal.]]"
		"CardEffect_10224_0"		"+2[color:attribute_glyph[&#9636;]]"
		"CardName_10477"		"Hükmedenin Miğferi"
		"CardText_10477"		"Bir düşman [g:1[yaratığını]] çal."
		"CardName_10225"		"Tiranın Giysisi"
		"CardText_10225"		"+3[color:attribute_glyph[&#9636;]], [g:611[Hızlı Konuşlanma]]<br><br> [g:2[Kulen]] +3[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardEffect_10225_0"		"Your [g:2[tower]] has +3[color:attribute_glyph[&#9636;]]."
		"CardName_10226"		"Kutsayan Çekiç"
		"CardText_10226"		"[color:play_effect[[g:615[Aura]]:]]  Kuşanan [g:0[kahraman]] ve [g:601[komşuları]] +3[color:attribute_glyph[&#9635;]] ve +3[color:attribute_glyph[]] [g:505[yenileme]] sahibi olur."
		"CardEffect_10226_0"		"Equipped [g:0[hero]]'s allied [g:601[neighbors]] have +3[color:attribute_glyph[&#9635;]] and +3[color:attribute_glyph[]] [g:505[Regeneration]]."
		"CardName_10230"		"Ristul Amblemi"
		"CardText_10230"		"+2[color:attribute_glyph[&#9636;]]<br><br> [color:play_effect[[g:615[Aura]]:]]  [g:600[Komşu düşmanlar]] -2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardEffect_10230_0"		"Equipped [g:0[hero]]'s [g:600[adjacent enemies]] have -2[color:attribute_glyph[&#9636;]]."
		"CardName_10231"		"Sonsuz Katliamın Pelerini"
		"CardText_10231"		"+6[color:attribute_glyph[&#9637;]] <br><br>Her rauntta, ölen ilk [g:601[komşu]] için bir kart çek."
		"CardEffect_10231_0"		"Draw a card after an allied [g:601[neighbor]] of equipped [g:0[hero]] dies."
		"CardName_10234"		"Avlanma Bıçağı"
		"CardText_10234"		"Bu bir [g:0[kahramanı]] öldürdüğünde +2[color:attribute_glyph[&#9635;]] +5 altın."
		"CardEffect_10234_0"		"The [g:0[hero]] blocking equipped [g:0[hero]] has +5[color:attribute_glyph[]] [g:500[Bounty]]."
		"CardName_10238"		"Büyük Kılıç"
		"CardText_10238"		"+10[color:attribute_glyph[&#9635;]]"
		"CardEffect_10238_0"		"+10[color:attribute_glyph[&#9635;]]"
		"CardName_10252"		"Kancalı Ağ"
		"CardText_10252"		"+2[color:attribute_glyph[&#9635;]]<br><br> Komşu düşman [g:1[yaratıkları]] [g:515[yere bağlanır]], ayrıca -2[color:attribute_glyph[&#9635;]], -2[color:attribute_glyph[&#9636;]] ve +2[color:attribute_glyph[]] [g:500[ödül]] sahibi olur."
		"CardEffect_10252_0"		"Enemy [g:601[neighbor]] [g:1[creeps]] have [g:515[rooted]] and -2[color:attribute_glyph[&#9635;]], -2[color:attribute_glyph[&#9636;]], and +2[color:attribute_glyph[]] [g:500[Bounty]]."
		"CardName_10260"		"Alfa'nın Borusu"
		"CardText_10260"		"+3[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Bir [[Yersarsan Sürüsü]] [g:409[çağır]].]]"
		"CardEffect_10260_0"		"+3[color:attribute_glyph[&#9637;]]"
		"CardName_10483"		"Alfa'nın Borusu"
		"CardText_10483"		"Bir [[Yersarsan Sürüsü]] [g:409[çağır]]."
		"CardName_10262"		"Nyctasha'nın Kalkanı"
		"CardText_10262"		"+1[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] [g:600[Komşu düşmanların]] [g:511[sağlığını]] 1'e düşür. Sersemletilir, [g:515[yere bağlanır]] ve [g:520[çelimsiz]] hâle gelirler.]]"
		"CardEffect_10262_0"		"+1[color:attribute_glyph[&#9636;]]"
		"CardName_10484"		"Nyctasha'nın Kalkanı"
		"CardText_10484"		"[g:600[Komşu düşmanların]] [g:511[sağlığını]] 1'e düşür. Sersemletilir, [g:515[yere bağlanır]] ve [g:520[çelimsiz]] hâle gelirler."
		"CardModification_10484_0"		"[g:600[Komşu düşmanların]] [g:511[sağlığını]] 1'e düşür. Sersemletilir, [g:515[yere bağlanır]] ve [g:520[çelimsiz]] hâle gelirler."
		"CardName_10263"		"Yüce Kılıç"
		"CardText_10263"		"+6[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] Dövüş hedefini [g:412[katlet]] ve tüm [g:5[eşyalarını]] yok et. Düşmanın tüm [g:2[kule]] [g:3[geliştirmelerini]] [g:419[etkisizleştir]].]]"
		"CardEffect_10263_0"		"+6[color:attribute_glyph[&#9635;]]"
		"CardName_10541"		"Yüce Kılıç"
		"CardText_10541"		"Dövüş hedefini [g:41[katlet]] ve tüm [g:[eşyalarını]] yok et. Düşmanın tüm [g:2[kule]] [g:3[geliştirmelerini]] [g:[etkisizleştir]]."
		"CardName_10142"		"Çürütücü Sis"
		"CardText_10142"		"[g:519[Gübre]]<br><br>Bu kulvardaki düşman [g:0[kahramanların]] tüm [g:5[eşyalarını]] yok et."
		"CardName_10196"		"Bir de Bana"
		"CardText_10196"		"Bir [g:0[kahraman]] seç. Ondan rastgele bir [g:5[eşya]] kopyala. <br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardName_10270"		"Sıyıran Atış"
		"CardText_10270"		"Kullanan birimi başlangıç noktası olarak seç. Herhangi bir kulvardaki bir [g:608[birime]] 1 [g:509[delici]] hasar ver ardından ondan sonraki [g:608[birime]] 1 hasar ver. <br><br>[color:quick[[g:624[Kulvar Arası]]]"
		"CardName_10272"		"Suikast"
		"CardText_10272"		"Kullanan birimi seç. Herhangi bir kulvardaki bir [g:608[birimi]] [g:412[katlet]].<br><br>Bu raunt [g:627[geçtiğin]] her birim için bedeli 1 azalır. <br><br>[color:quick[[g:1[Kulvar Arası]]]]"
		"CardEffect_10272_0"		"Choose caster. [g:412[Slay]] a [g:608[unit]] in any lane.<br><br>Costs 1 less for each time you've [g:627[passed]] this round."
		"CardModification_10272_0"		"Choose caster. [g:412[Slay]] a [g:608[unit]] in any lane.<br><br>Costs 1 less for each time you've [g:627[passed]] this round."
		"CardName_10273"		"Kalçadan Atış"
		"CardText_10273"		"Bir [g:608[birime]] 3 hasar ver. <br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardName_10274"		"Kalp Durduran Aura"
		"CardText_10274"		"Kullanan Birimi [g:626[Geliştirme]] <br><br> [color:play_effect[[g:616[Raunt Başında]]:]]   Bu [g:0[kahramana]] [g:600[komşu düşmanlara]] 1 [g:509[delici]] hasar ver."
		"CardEffect_10274_0"		"[color:play_effect[[g:616[Round Start]]:]]  Deal 1 [g:509[piercing]] damage to this [g:0[hero]]'s [g:600[adjacent enemies]]."
		"CardModification_10274_0"		"[color:play_effect[[g:616[Raunt Başında]]:]]  Bu [g:0[kahramanın]] [g:600[komşu düşmanlarına]] 1 [g:509[delici]] hasar ver."
		"CardName_10277"		"Soğuk Isırması"
		"CardText_10277"		"Bir [g:608[birime]] 2 hasar ver ve [g:404[etkisizleştir]]."
		"CardName_10278"		"Yıldırım Tanrısının Gazabı"
		"CardText_10278"		"Tüm kulvarlardaki düşman [g:0[kahramanların]] her birine 3 [g:509[delici]] hasar ver. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10281"		"İyon Kalkanı"
		"CardText_10281"		"Bir dosta kalıcı olarak +3[color:attribute_glyph[]] [g:503[misilleme]] [g:417[ver]]. O birim [g:403[sataşır]]."
		"CardModification_10281_0"		"Bir dosta kalıcı olarak +3[color:attribute_glyph[]] [g:503[misilleme]] [g:417[ver]]. O birim [g:403[sataşır]]."
		"CardName_10282"		"Ezici Güç"
		"CardText_10282"		"İki kez tekrarla: [g:609[&#9633;]] Kullanan birim onu engelleyen [g:608[birime]] 2 [g:610[dövüş hasarı]] verir."
		"CardName_10288"		"Katliam Baltası"
		"CardText_10288"		"3 veya daha az [g:511[sağlığı]] olan, hasar görmüş bir düşmanı [g:412[katlet]].<br><br> Bir [g:0[kahramanı]] [g:412[katledersen]] {s:thisCardName} bu rauntta [g:623[tekrarlanabilir]]."
		"CardName_10289"		"Eksanguinat"
		"CardText_10289"		"Kullanacak birimi seç. Bir düşman [g:608[birim]] seçip [g:511[sağlığını]] 3'e düşür ve eksilen [g:511[sağlığı]] kullanan birime geçici olarak [g:417[ver]]."
		"CardName_10290"		"Kraken Kabuğu"
		"CardText_10290"		"{s:parentCardName} hasar aldığında rakibin etkisini ondan [g:402[arındır]].<br><br>Dolum süresi 1 raunt."
		"CardEffect_10290_0"		"When {s:parentCardName} takes damage, [g:402[purge]] your opponent's effects from it.<br><br>1 round cooldown."
		"CardName_10975"		"Taşkın Dalga"
		"CardText_10975"		"Bir [g:608[birime]] 2 hasar ve -2[color:attribute_glyph[&#9636;]] [g:417[ver]]. <br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardModification_10975_0"		"Bir [g:608[birime]] 2 hasar ve -2[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardName_10291"		"Makinelerin Yürüyüşü"
		"CardText_10291"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br>[color:play_effect[[g:616[Raunt Başında]]:]] Düşman [g:2[kulesine]] ve düşman [g:608[birimlerin]] her birine 2 hasar ver. <br><br>3 raunt sonra [g:419[etkisizleşir]]."
		"CardEffect_10291_0"		"[g:408[Condemn]] {s:thisCardName} when you remove the last charge."
		"CardName_10292"		"İki Ucu Keskin"
		"CardText_10292"		"Her iki takımdaki bir [color:red[kırmızı [g:0[kahramana]]]] +6[color:attribute_glyph[&#9635;]] ve -6[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardModification_10292_0"		"Her iki takımdaki bir [color:red[kırmızı [g:0[kahramana]]]] +6[color:attribute_glyph[&#9635;]] ve -6[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardName_10293"		"Vahşi Kükreme"
		"CardText_10293"		"Bir düşmanı [g:405[sersemlet]]. Onun [g:601[komşularını]] [g:414[it]]."
		"CardName_10296"		"Ölümcül Testere"
		"CardText_10296"		"Kullanan birimin [g:600[komşu düşmanlarına]] 2 hasar ve -2[color:attribute_glyph[&#9635;]] [g:417[ver]]."
		"CardModification_10296_0"		"Kullanan birimin [g:600[komşu düşmanlarına]] 2 hasar ve -2[color:attribute_glyph[&#9635;]] [g:417[ver]]."
		"CardName_10299"		"Zayıfı Korumak"
		"CardText_10299"		"[g:608[Birim]] [g:626[Geliştirme]] <br><br> [color:play_effect[[g:615[Aura]]:]]  [g:601[Komşular]] +2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardEffect_10299_0"		"[color:play_effect[[g:615[Aura]]:]]  [g:601[Neighbors]] have +2[color:attribute_glyph[&#9636;]]."
		"CardModification_10299_0"		"[color:play_effect[[g:615[Aura]]:]]  [g:601[Komşular]] +2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardName_10303"		"Kükreme"
		"CardText_10303"		"Bir [g:1[yaratığı]] başka bir kulvardaki ilk boş yuvaya taşı. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10305"		"Yıkım"
		"CardText_10305"		"Düşman [g:2[kule]] [g:3[geliştirmelerini]] [g:419[etkisizleştir]]."
		"CardName_10306"		"Savunmalarını Yıkın!"
		"CardText_10306"		"Bir [g:2[kule]] [g:3[geliştirmesini]] [g:419[etkisizleştir]]. <br>[g:609[&#9633;]] Bir kart çek."
		"CardName_10307"		"Öngörü"
		"CardText_10307"		"2 kart çek."
		"CardName_10308"		"İnsaflı İnfaz"
		"CardText_10308"		"[g:5[Eşya]] olmayan rastgele bir kartı elden çıkart. Bir [g:0[kahramanı]] [g:412[katlet]]."
		"CardName_10310"		"Oglodi Katapultu"
		"CardText_10310"		"+1[color:attribute_glyph[]] [g:501[Kuşatma]]. <br><br>[g:618[Entrika]]: +1[color:attribute_glyph[]] [g:501[Kuşatma]]."
		"CardEffect_10310_0"		"<br><br>[g:618[Scheme]]: +1[color:attribute_glyph[]] [g:501[Siege]]."
		"CardModification_10310_0"		"<br><br>[g:618[Kuşatma]]: +1[color:attribute_glyph[]] [g:501[Kuşatma]]."
		"CardName_10311"		"İsyanı Silahlandır"
		"CardText_10311"		"Kendi [g:1[yaratıklarına]] kalıcı olarak +2[color:attribute_glyph[&#9635;]] ve +1[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardModification_10311_0"		"Kendi [g:1[yaratıklarına]] kalıcı olarak +2[color:attribute_glyph[&#9635;]] ve +1[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardName_10312"		"Büyülü Şimşek"
		"CardText_10312"		"1 hasar ver.<br><br>Üç kez tekrarla: [g:609[&#9633;]] Sağa veya sola [g:416[zıpla]] ve 1 [g:509[delici]] hasar ver."
		"CardName_10313"		"Saldırıya Hazır"
		"CardText_10313"		"Üç kez tekrarla [g:609[&#9633;]] En az [g:511[sağlığa]] sahip rastgele bir düşmana 1 hasar ver."
		"CardName_10315"		"Yok Oluş"
		"CardText_10315"		"İki takımdaki [g:608[birimlerin]] her birini [g:412[katlet]]."
		"CardName_10318"		"Buzul Sekme"
		"CardText_10318"		"2 hasar ver.<br><br>7 kez tekrarla: [g:609[&#9633;]] Sağa veya sola [g:416[zıpla]] ve 2 hasar ver."
		"CardName_10323"		"Yankı Darbesi"
		"CardText_10323"		"Her düşmana toplam düşman sayısının iki katı kadar hasar ver."
		"CardName_10326"		"Tereddüt Yok"
		"CardText_10326"		"Bu kulvarda [g:203[dövüş aşamasına]] geç."
		"CardName_10327"		"Kahraman Azmi"
		"CardText_10327"		"Kullanan Birimi [g:626[Geliştirme]] <br><br> Kullanan birim eksik [g:511[sağlık]] başına +1[color:attribute_glyph[&#9635;]] sahibi olur."
		"CardEffect_10327_0"		"Caster has +1[color:attribute_glyph[&#9635;]] per missing [g:511[Health]]."
		"CardModification_10327_0"		"Kullanan birim eksik [g:[sağlık]] başına +1[color:attribute_glyph[&#9635;]] sahibi olur."
		"CardName_10328"		"Pusu"
		"CardText_10328"		"Kullanan birim herhangi bir kulvardaki bir [g:608[birimle]] [g:400[dövüşür]]. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10330"		"Tanrının Kuvveti"
		"CardText_10330"		"Kullanan birim kalıcı olarak +3[color:attribute_glyph[&#9635;]] [g:417[kazanır]]."
		"CardModification_10330_0"		"Kullanan birim kalıcı olarak +3[color:attribute_glyph[&#9635;]] [g:417[kazanır]]."
		"CardName_10332"		"Öldürme Planı"
		"CardText_10332"		"Kullanan birim +6[color:attribute_glyph[&#9635;]] [g:417[kazanır]]. Ona bir dövüş hedefi seç."
		"CardModification_10332_0"		"Kullanan birim +6[color:attribute_glyph[&#9635;]] [g:417[kazanır]]. Ona bir dövüş hedefi seç."
		"CardName_10334"		"Yıldızların Lütfu"
		"CardText_10334"		"+2 [g:512[Maksimum [g:513[mana]]]] [g:417[kazan]]."
		"CardModification_10334_0"		"+2 [g:512[Maksimum[g:513[mana]]]] [g:417[kazan]]."
		"CardName_10335"		"Yedeklerin Çağrısı"
		"CardText_10335"		"Kullanan birimi başka bir kulvara taşı ve o kulvarı [[yakın dövüş yaratıklarıyla]] doldur. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10336"		"Geç Olsun Güç Olmasın"
		"CardText_10336"		"Kullanacak birimi seç. Herhangi bir kulvara bir [[Büyücü Su Kaplumbağası]] [g:409[çağır]]. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10338"		"İlâhi Müdahâle"
		"CardText_10338"		"Dostlara [g:507[hasar bağışıklığı]] [g:417[ver]]."
		"CardModification_10338_0"		"Dostlara [g:507[hasar bağışıklığı]] [g:417[ver]]."
		"CardName_10339"		"Bora"
		"CardText_10339"		"<br><br>Bir düşmanı ve onun [g:601[komşularını]] [g:406[sustur]]."
		"CardName_10340"		"Tanrının Eli"
		"CardText_10340"		"Tüm kulvarlardaki dost [g:0[kahramanlara]], bu kahramanlar ölene kadar +4[color:attribute_glyph[&#9637;]] [g:417[ver]]. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardModification_10340_0"		"Tüm kulvarlardaki dost [g:0[kahramanlara]], bu kahramanlar ölene kadar +4[color:attribute_glyph[&#9637;]] [g:417[ver]]."
		"CardName_10341"		"Düello"
		"CardText_10341"		"Kullanan birim başka bir [g:0[kahramanla]] [g:400[dövüşür]].<br><br>Kazanana kalıcı olarak +1[color:attribute_glyph[&#9635;]] [g:417[ver]]."
		"CardName_10342"		"Söz Dalaşı"
		"CardText_10342"		"Dost bir [g:0[kahraman]] seç. O kahraman [g:403[sataşır]]. Ona dövüş hedefi seç."
		"CardName_10344"		"Güverte Temizliği"
		"CardText_10344"		"Birimlerine, \"[g:0[kahramanlara]] [g:528[ölümcül]]\" ve \"[g:1[yaratıklara]] [g:529[ölümcül]]\" etkilerini [g:417[ver]]."
		"CardModification_10344_0"		"Birimlerine [g:0[Kahramanlara]] [g:528[Ölümcül]] ve [g:1[Yaratıklara]][g:529[Ölümcül]] [g:417[ver]]."
		"CardName_10348"		"Defetme"
		"CardText_10348"		"Bir [g:608[birimden]] rakibin etkilerini [g:402[arındır]]. Ona [g:508[Hedeflenemez]] [g:417[ver]]. <br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardModification_10348_0"		"Bir [g:608[birimden]] rakibin etkilerini [g:402[arındır]]. Ona [g:508[Hedeflenemez]] [g:417ver]]."
		"CardName_10350"		"Beklenmedik Yumruk"
		"CardText_10350"		"Kullanan birim dövüş hedefini sersemletir ve ona 2 hasar verir."
		"CardName_10352"		"Yıldırım Saldırısı"
		"CardText_10352"		"Kullanan birimin dövüş hedefine 4 [g:509[delici]] hasar ver. ([g:2[Kulelere]] saldırabilir.)"
		"CardName_10353"		"Demokles'in Yıldırımı"
		"CardText_10353"		"Çekildiğinde gösterilir.<br><br> Kullanan birimin dövüş hedefine 15 [g:509[delici]] hasar ver. ([g:2[Kulelere]] saldırabilir.)"
		"CardName_10354"		"Aradan Çıkart"
		"CardText_10354"		"Kullanacak birimi seç. Başka bir kulvardaki bir [g:608[birime]] 2 hasar ver veya kullananla aynı kulvardaki bir [g:608[birime]] 4 hasar ver. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10358"		"Restorasyon Projesi"
		"CardText_10358"		"[g:519[Gübre]] <br><br>Kendi [g:2[kulene]] +8[color:attribute_glyph[]] [g:505[yenileme]] [g:2[ver]]."
