"lang"
{
	"Language"		"brazilian"
	"Tokens"
	{
		"CardName_10004"		"Meepo"
		"CardModification_10192_0"		"[g:417[Conceda]] permanentemente +2[color:attribute_glyph[&#9637;]] ao lançador e [g:417[conceda]] permanentemente +2[color:attribute_glyph[&#9637;]] às suas unidades em qualquer trilha."
		"CardName_10193"		"Encantamento"
		"CardText_10193"		"Escolha uma [g:1[criatura]] e outro inimigo. Eles [g:400[batalham]] entre si. [g:1[Criaturas]] aliadas usadas desta forma batalham com +2[color:attribute_glyph[&#9635;]]."
		"CardModification_10193_0"		"Escolha uma [g:1[criatura]] e outro inimigo. Eles [g:400[batalham]] entre si. [g:1[Criaturas]] aliadas usadas desta forma batalham com +2[color:attribute_glyph[&#9635;]]."
		"CardName_10194"		"Torre de Vigia"
		"CardText_10194"		"[g:626[Encante]] a [g:2[torre]]<br><br> [color:play_effect[[g:602[Efeito ao jogar]]:]]  Copie uma carta aleatória do seu deck. Ela se torna azul, [g:621[efêmera]] e só poderá ser jogada nesta trilha. <br><br>Repita o efeito quando o seu adversário jogar uma [g:4[magia]] ou um [g:3[encantamento]] nesta trilha."
		"CardEffect_10194_0"		"Quando o inimigo jogar uma [g:4[magia]] ou um [g:3[encantamento]] a partir desta trilha, copie uma carta do seu deck e [g:417[conceda-la]] [g:621[enfermidade]], torne-a azul e somente jogável a partir desta trilha."
		"CardName_10202"		"Véu da Assassina"
		"CardText_10202"		"+3[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Ativa 3 &#9632;, 1 de mana:]] Escolha um alvo de combate para o [g:0[herói]] portador. (Correção necessária, efeito deveria ser equipado)]]"
		"CardEffect_10202_0"		"+3[color:attribute_glyph[&#9637;]]"
		"CardName_10469"		"Véu da Assassina"
		"CardText_10469"		"Escolha um alvo de combate para o [g:0[herói]] portador. (Correção necessária, efeito deveria ser equipado)"
		"CardName_10203"		"Botas de Fase"
		"CardText_10203"		"+3[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] [g:418[Troque]] este [g:0[herói]] de espaço.]]"
		"CardEffect_10203_0"		"+3[color:attribute_glyph[&#9637;]]"
		"CardName_10470"		"Botas de Fase"
		"CardText_10470"		"[g:418[Troque]] este [g:0[herói]] de espaço."
		"CardName_10205"		"Capa do Corredor de Pedra"
		"CardText_10205"		"+3[color:attribute_glyph[&#9637;]] <br><br>[color:play_effect[[g:617[Após o combate]]:]]  Aumente a sua [color:attribute_glyph[&#9637;]] em 1."
		"CardEffect_10205_0"		"[g:401[Modifique]] a {s:thisCardName} com \"O [g:0[Herói]] portador tem +1[color:attribute_glyph[&#9637;]]\" [g:202[após a fase de combate]]."
		"CardModification_10205_0"		"<br><br>[color:play_effect[[g:617[Após o combate]]:]]  Aumente a sua [color:attribute_glyph[&#9637;]] em 1."
		"CardName_10206"		"Adaga de Translocação"
		"CardText_10206"		"+2[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] Mova este [g:0[herói]] para um espaço em uma trilha adjacente.]]"
		"CardEffect_10206_0"		"+2[color:attribute_glyph[&#9635;]]"
		"CardName_10471"		"Adaga de Translocação"
		"CardText_10471"		"Mova este [g:0[herói]] para um espaço em uma trilha adjacente."
		"CardName_10208"		"Malha Farpada"
		"CardText_10208"		"+1[color:attribute_glyph[&#9636;]], +2 de[color:attribute_glyph[]] [g:503[Retaliação]] <br><br>[color:equip_effect[[g:602[Efeito ao jogar]]:]]  [g:403[Provoque]]."
		"CardEffect_10208_0"		"<br><br>[color:equip_effect[[g:602[Efeito ao jogar]]:]] O [g:0[herói]] portador [g:403[provoca]]."
		"CardName_10210"		"Malho Desmagificante"
		"CardText_10210"		"+2[color:attribute_glyph[&#9635;]]<br><br> Quando o [g:0[herói]] portador causar [g:610[dano físico]] a [g:2[torres]], [g:419[dissipe]] um [g:3[encantamento]] de [g:2[torre]] aleatório."
		"CardName_10212"		"Lâmina da Vigília"
		"CardText_10212"		"+5 de[color:attribute_glyph[]] [g:502[Transposição]]"
		"CardEffect_10212_0"		"+5 de[color:attribute_glyph[]] [g:502[Transposição]]"
		"CardName_10215"		"Espada Larga"
		"CardText_10215"		"+6[color:attribute_glyph[&#9635;]]"
		"CardEffect_10215_0"		"+6[color:attribute_glyph[&#9635;]]"
		"CardName_10216"		"Bilhete Dourado"
		"CardText_10216"		"Obtenha um [g:5[item]] aleatório equivalente ao seu nível da loja. O item custa 0 de [g:513[Mana]]."
		"CardName_10218"		"Mosquete dos Keen"
		"CardText_10218"		"+2[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] Cause 2 de dano a uma [g:608[unidade]]. (Correção necessária)]]"
		"CardEffect_10218_0"		"+2[color:attribute_glyph[&#9635;]]"
		"CardName_10474"		"Mosquete dos Keen"
		"CardText_10474"		"Cause 2 de dano a uma [g:608[unidade]]. (Correção necessária)"
		"CardName_10220"		"Anel do Tarrasque"
		"CardText_10220"		"+3[color:attribute_glyph[&#9637;]], +3 de[color:attribute_glyph[]] [g:505[Regeneração]]."
		"CardEffect_10220_0"		"+3[color:attribute_glyph[&#9637;]], +3 de[color:attribute_glyph[]] [g:505[Regeneração]]."
		"CardName_10222"		"Braçadeiras do Sacrifício"
		"CardText_10222"		"+1[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] [g:412[Abata]] este [g:0[herói]] e cause 4 de dano a [g:600[inimigos adjacentes]].]]"
		"CardEffect_10222_0"		"+1[color:attribute_glyph[&#9636;]]"
		"CardName_10476"		"Braçadeiras do Sacrifício"
		"CardText_10476"		"[g:412[Abata]] este [g:0[herói]] e cause 4 de dano aos [g:600[inimigos adjacentes]]."
		"CardName_10223"		"Malho da Névoa Vermelha"
		"CardText_10223"		"+2[color:attribute_glyph[&#9635;]], +3 de[color:attribute_glyph[]] [g:501[Cerco]]"
		"CardEffect_10223_0"		"+2[color:attribute_glyph[&#9635;]], +3 de[color:attribute_glyph[]] [g:501[Cerco]]"
		"CardName_10224"		"Elmo do Dominador"
		"CardText_10224"		"+2[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] Roube uma [g:1[criatura]] inimiga.]]"
		"CardEffect_10224_0"		"+2[color:attribute_glyph[&#9636;]]"
		"CardName_10477"		"Elmo do Dominador"
		"CardText_10477"		"Roube uma [g:1[criatura]] inimiga."
		"CardName_10225"		"Vestimenta do Tirano"
		"CardText_10225"		"+3[color:attribute_glyph[&#9636;]], [g:611[posicionamento veloz]]<br><br> A sua [g:2[torre]] tem +3[color:attribute_glyph[&#9636;]]."
		"CardEffect_10225_0"		"A sua [g:2[torre]] tem +3[color:attribute_glyph[&#9636;]]."
		"CardName_10226"		"Martelo da Bonança"
		"CardText_10226"		"[color:play_effect[[g:615[Aura]]:]]  O [g:0[herói]] portador e os seus [g:601[vizinhos]] têm +4[color:attribute_glyph[&#9635;]] e +4 de[color:attribute_glyph[]] [g:505[Regeneração]]."
		"CardName_10230"		"Emblema de Ristul"
		"CardText_10230"		"+2[color:attribute_glyph[&#9636;]]<br><br> [color:play_effect[[g:615[Aura]]:]]  [g:600[Inimigos adjacentes]] têm -2[color:attribute_glyph[&#9636;]]."
		"CardEffect_10230_0"		"[g:600[Inimigos adjacentes]] ao [g:0[herói]] portador têm -2[color:attribute_glyph[&#9636;]]."
		"CardName_10231"		"Manto da Carnificina Perpétua"
		"CardText_10231"		"+6[color:attribute_glyph[&#9637;]] <br><br>Na primeira vez em que um [g:601[vizinho]] morrer, pegue uma carta (uma vez por rodada)."
		"CardEffect_10231_0"		"Pegue uma carta quando um [g:601[vizinho]] do [g:0[herói]] portador morrer."
		"CardName_10234"		"Faca de Caça"
		"CardText_10234"		"+2[color:attribute_glyph[&#9635;]] +5 de ouro quando matar um [g:0[herói]]."
		"CardEffect_10234_0"		"O [g:0[herói]] que está bloqueando o [g:0[herói]] portador concede +5 de[color:attribute_glyph[]] [g:500[Recompensa]]."
		"CardName_10238"		"Claymore"
		"CardText_10238"		"+10[color:attribute_glyph[&#9635;]]"
		"CardEffect_10238_0"		"+10[color:attribute_glyph[&#9635;]]"
		"CardName_10252"		"Rede de Ganchos"
		"CardText_10252"		"+2[color:attribute_glyph[&#9635;]]<br><br> [g:1[Criaturas]] inimigas adjacentes são [g:515[enraizadas]] e têm -2[color:attribute_glyph[&#9635;]], -2[color:attribute_glyph[&#9636;]] e +1 de[color:attribute_glyph[]] [g:500[Recompensa]]."
		"CardName_10260"		"Chifre do Alfa"
		"CardText_10260"		"+6[color:attribute_glyph[&#9637;]]<br><br>[activatedability[[color:ability[Ativa 2 &#9632;, 1 de mana:]] [g:409[Invoque]] uma [[Manada de Couros-de-Trovão]].]]"
		"CardName_10483"		"Chifre do Alfa"
		"CardText_10483"		"[g:409[Invoque]] uma [[Manada de Couros-de-Trovão]]."
		"CardName_10262"		"Proteção de Nyctasha"
		"CardText_10262"		"+1[color:attribute_glyph[&#9636;]]<br><br>[activatedability[[color:ability[Ativa 1 &#9632;, 1 de mana:]] Reduza os [g:600[inimigos adjacentes]] a 1[color:attribute_glyph[&#9637;]]. Eles serão atordoados, [g:515[enraizados]] e [g:520[debilitados]].]]"
		"CardEffect_10262_0"		"+1[color:attribute_glyph[&#9636;]]"
		"CardName_10484"		"Proteção de Nyctasha"
		"CardText_10484"		"Reduza os [g:600[inimigos adjacentes]] a 1[color:attribute_glyph[&#9637;]]. Eles serão atordoados, [g:515[enraizados]] e [g:520[debilitados]]."
		"CardName_10263"		"Lâmina da Apoteose"
		"CardText_10263"		"+6[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Ativa 1 &#9632;, 1 de mana:]] [g:412[Abata]] o seu alvo de combate e destrua todos os [g:5[itens]] dele. [g:419[Dissipe]] todos os [g:3[encantamentos]] de [g:2[torre]] inimigos.]]"
		"CardEffect_10263_0"		"+6[color:attribute_glyph[&#9635;]]"
		"CardName_10541"		"Lâmina da Apoteose"
		"CardText_10541"		"[g:412[Abata]] o seu alvo de combate e destrua todos os [g:5[itens]] dele. [g:419[Dissipe]] todos os [g:3[encantamentos]] de [g:2[torre]] inimigos."
		"CardName_10142"		"Neblina Corrosiva"
		"CardText_10142"		"[g:519[Cultive]]<br><br>Destrua todos os [g:5[itens]] de [g:0[heróis]] inimigos nesta trilha."
		"CardName_10196"		"Me Vê Um Também"
		"CardText_10196"		"Escolha um [g:0[herói]]. Copie um [g:5[item]] aleatório dele. <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardName_10270"		"Disparo Resvalante"
		"CardText_10270"		"Escolha o lançador como ponto de partida. Cause 1 de dano [g:509[perfurante]] a uma [g:608[unidade]] em qualquer trilha e depois cause 1 de dano à [g:608[unidade]] seguinte. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10272"		"Assassinar"
		"CardText_10272"		"Escolha o lançador. [g:412[Abata]] uma [g:608[unidade]] em qualquer trilha.<br><br>Custa 2 a menos por cada passada sua nesta rodada. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10273"		"Disparo a Esmo"
		"CardText_10273"		"Cause 3 de dano a uma [g:608[unidade]]. <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardName_10274"		"Aura de Parada Cardíaca"
		"CardText_10274"		"[g:626[Encante]] o lançador<br><br> [color:play_effect[[g:616[Início da rodada]]:]]  Cause 1 de dano [g:509[perfurante]] aos [g:600[inimigos adjacentes]] a este [g:0[herói]]."
		"CardEffect_10274_0"		"[color:play_effect[[g:616[Início da rodada]]:]]  Cause 1 de dano [g:509[perfurante]] aos [g:600[inimigos adjacentes]] deste [g:0[herói]]."
		"CardModification_10274_0"		"[color:play_effect[[g:616[Início da rodada]]:]]  Cause 1 de dano [g:509[perfurante]] aos [g:600[inimigos adjacentes]] deste [g:0[herói]]."
		"CardName_10277"		"Congelamento"
		"CardText_10277"		"Cause 2 de dano a uma [g:608[unidade]]. [g:404[Desarme-a]] e [g:421[enraíze-a]]."
		"CardName_10278"		"Ira do Deus do Trovão"
		"CardText_10278"		"Cause 3 de dano [g:509[perfurante]] a cada [g:0[herói]] inimigo em todas as trilhas. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10281"		"Carapaça Iônica"
		"CardText_10281"		"[g:417[Conceda]] permanentemente +3 de[color:attribute_glyph[]] [g:503[Retaliação]] a um aliado. Ele [g:403[provoca]]."
		"CardModification_10281_0"		"[g:417[Conceda]] permanentemente +3 de[color:attribute_glyph[]] [g:503[Retaliação]] a um aliado. Ele [g:403[provoca]]."
		"CardName_10282"		"Sobrefortalecer"
		"CardText_10282"		"Repita duas vezes: [g:609[&#9633;]] O lançador [g:423[golpeia]] a [g:608[unidade]] que o está bloqueando com 2[color:attribute_glyph[&#9635;]]."
		"CardName_10288"		"Lâmina de Abate"
		"CardText_10288"		"[g:412[Abata]] um inimigo machucado com 3[color:attribute_glyph[&#9637;]] ou menos e [g:405[atordoe]] demais inimigos por uma ação.<br><br>[g:623[Repetível]] nesta rodada caso [g:412[abata]] um [g:0[herói]]."
		"CardName_10289"		"Sangramento"
		"CardText_10289"		"Escolha o lançador. Escolha uma [g:608[unidade]] inimiga, reduza-a a 3[color:attribute_glyph[&#9637;]] e [g:417[conceda]] ao lançador [color:attribute_glyph[&#9637;]] temporária igual à redução."
		"CardName_10290"		"Carapaça de Kraken"
		"CardText_10290"		"Quando o {s:parentCardName} sofrer dano, [g:402[expurgue]] os efeitos inimigos dele.<br><br>1 rodada de recarga."
		"CardEffect_10290_0"		"Quando o {s:parentCardName} sofrer dano, [g:402[expurgue]] os efeitos inimigos dele.<br><br>1 rodada de recarga."
		"CardName_10975"		"Jato d'Água"
		"CardText_10975"		"Cause 2 de dano a uma [g:608[unidade]] e [g:417[conceda-la]] -2[color:attribute_glyph[&#9636;]]."
		"CardModification_10975_0"		"Cause 2 de dano a uma [g:608[unidade]] e [g:417[conceda-la]] -2[color:attribute_glyph[&#9636;]]."
		"CardName_10291"		"Marcha das Máquinas"
		"CardText_10291"		"[g:626[Encante]] a [g:2[torre]]<br><br>[color:play_effect[[g:616[Início da rodada]]:]]  Cause 2 de dano à [g:2[torre]] inimiga e a cada [g:608[unidade]] inimiga. <br><br>[g:419[Dissipe]] após 3 rodadas."
		"CardEffect_10291_0"		"[g:408[Condene]] a {s:thisCardName} quando remover a sua última carga."
		"CardName_10292"		"Arma de Dois Gumes"
		"CardText_10292"		"[g:417[Conceda]] a um [color:red[[g:0[herói]] vermelho]] de qualquer equipe +6[color:attribute_glyph[&#9635;]] e -6[color:attribute_glyph[&#9636;]]."
		"CardModification_10292_0"		"[g:417[Conceda]] a um [color:red[[g:0[herói]] vermelho]] de qualquer equipe +6[color:attribute_glyph[&#9635;]] e -6[color:attribute_glyph[&#9636;]]."
		"CardName_10293"		"Rugido Primitivo"
		"CardText_10293"		"[g:405[Atordoe]] um inimigo e [g:414[empurre]] os [g:601[vizinhos]] dele."
		"CardName_10296"		"Vórtice Mortal"
		"CardText_10296"		"Cause 2 de dano aos [g:600[inimigos adjacentes]] ao lançador e os [g:417[conceda]] -2[color:attribute_glyph[&#9635;]]."
		"CardModification_10296_0"		"Cause 2 de dano aos [g:600[inimigos adjacentes]] ao lançador e os [g:417[conceda]] -2[color:attribute_glyph[&#9635;]]."
		"CardName_10299"		"Defendam os Fracos"
		"CardText_10299"		"[g:626[Encantamento]] de [g:608[unidade]]<br><br> [color:play_effect[[g:615[Aura]]:]]  [g:601[Vizinhos]] têm +2[color:attribute_glyph[&#9636;]]."
		"CardEffect_10299_0"		"[color:play_effect[[g:615[Aura]]:]]  [g:601[Vizinhos]] têm +2[color:attribute_glyph[&#9636;]]."
		"CardModification_10299_0"		"[color:play_effect[[g:615[Aura]]:]]  [g:601[Vizinhos]] têm +2[color:attribute_glyph[&#9636;]]."
		"CardName_10303"		"Rugido"
		"CardText_10303"		"Mova uma [g:1[criatura]] para o primeiro espaço vazio em outra trilha. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10305"		"Arrasar"
		"CardText_10305"		"[g:419[Dissipe]] os [g:3[encantamentos]] da [g:2[torre]] inimiga."
		"CardName_10306"		"Destruam as Defesas!"
		"CardText_10306"		"[g:419[Dissipe]] um [g:3[encantamento]] de [g:2[torre]]. <br>[g:609[&#9633;]] Pegue uma carta."
		"CardName_10307"		"Previsão"
		"CardText_10307"		"Pegue 2 cartas."
		"CardName_10308"		"Coup de Grace"
		"CardText_10308"		"Descarte uma carta aleatória que não seja um [g:5[item]]. [g:412[Abata]] um [g:0[herói]]."
		"CardName_10310"		"Catapulta dos Oglodi"
		"CardText_10310"		"+1 de[color:attribute_glyph[]] [g:501[Cerco]]. <br><br>[g:618[Trama]]: +1 de[color:attribute_glyph[]] [g:501[Cerco]]."
		"CardEffect_10310_0"		"<br><br>[g:618[Trama]]: +1 de[color:attribute_glyph[]] [g:501[Cerco]]."
		"CardModification_10310_0"		"<br><br>[g:618[Trama]]: +1 de[color:attribute_glyph[]] [g:501[Cerco]]."
		"CardName_10311"		"Armar a Rebelião"
		"CardText_10311"		"[g:417[Conceda]] permanentemente +2[color:attribute_glyph[&#9635;]] e +1[color:attribute_glyph[&#9636;]] às suas [g:1[criaturas]]."
		"CardModification_10311_0"		"[g:417[Conceda]] permanentemente +2[color:attribute_glyph[&#9635;]] e +1[color:attribute_glyph[&#9636;]] às suas [g:1[criaturas]]."
		"CardName_10312"		"Arco Enérgico"
		"CardText_10312"		"Cause 1 de dano.<br><br>Repita três vezes: [g:609[&#9633;]] [g:416[Salte]] para a esquerda ou para a direita e cause 1 de dano [g:509[perfurante]]."
		"CardName_10313"		"Postura de Ataque"
		"CardText_10313"		"Repita três vezes: [g:609[&#9633;]] Cause 1 de dano a um inimigo aleatório com a menor [color:attribute_glyph[&#9637;]]."
		"CardName_10315"		"Aniquilação"
		"CardText_10315"		"[g:412[Abata]] as [g:608[unidades]] de ambas as equipes."
		"CardName_10318"		"Congelamento em Cadeia"
		"CardText_10318"		"Cause 2 de dano.<br><br>Repita sete vezes: [g:609[&#9633;]] [g:416[Salte]] para a esquerda ou para a direita e cause 2 de dano."
		"CardName_10323"		"Batida Ecoante"
		"CardText_10323"		"Cause a todos os inimigos um dano equivalente ao dobro da quantidade de inimigos."
		"CardName_10326"		"Sem Hesitação"
		"CardText_10326"		"Avance para a [g:203[fase de combate]] nesta trilha."
		"CardName_10327"		"Determinação Heroica"
		"CardText_10327"		"[g:626[Encante]] o lançador<br><br> O lançador tem +1[color:attribute_glyph[&#9635;]] por cada [color:attribute_glyph[&#9637;]] perdida."
		"CardEffect_10327_0"		"O lançador tem +1[color:attribute_glyph[&#9635;]] por cada [color:attribute_glyph[&#9637;]] perdida."
		"CardModification_10327_0"		"O lançador tem +1[color:attribute_glyph[&#9635;]] por cada [color:attribute_glyph[&#9637;]] perdida."
		"CardName_10328"		"Emboscar"
		"CardText_10328"		"O lançador [g:400[batalha]] contra uma [g:608[unidade]] de qualquer trilha. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10330"		"Força Divina"
		"CardText_10330"		"O lançador [g:417[ganha]] permanentemente +3[color:attribute_glyph[&#9635;]]."
		"CardModification_10330_0"		"O lançador [g:417[ganha]] permanentemente +3[color:attribute_glyph[&#9635;]]."
		"CardName_10332"		"Plano de Assassinato"
		"CardText_10332"		"O lançador [g:417[ganha]] +6[color:attribute_glyph[&#9635;]]. Escolha um alvo de combate."
		"CardModification_10332_0"		"O lançador [g:417[ganha]] +6[color:attribute_glyph[&#9635;]]. Escolha um alvo de combate."
		"CardName_10334"		"Alinhamento Estelar"
		"CardText_10334"		"[g:417[Ganhe]] +2 de [g:513[Mana]][g:512[ máximo]]."
		"CardModification_10334_0"		"[g:417[Ganhe]] +2 de [g:513[Mana]][g:512[ máximo]]."
		"CardName_10335"		"Convocar Reservistas"
		"CardText_10335"		"Mova o lançador para outra trilha e preencha essa trilha com [[Criaturas Guerreiras]]. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10336"		"Antes Tarde do que Nunca"
		"CardText_10336"		"Escolha o lançador. [g:409[Invoque]] um [[Canalizador Cascudo]] em qualquer trilha. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10338"		"Intervenção Divina"
		"CardText_10338"		"[g:417[Concede]] [g:507[imunidade a dano]] a aliados."
		"CardModification_10338_0"		"[g:417[Concede]] [g:507[imunidade a dano]] a aliados."
		"CardName_10339"		"Rajada de Vento"
		"CardText_10339"		"<br><br>[g:406[Silencie]] um inimigo e os [g:601[vizinhos]] dele."
		"CardName_10340"		"Mão de Deus"
		"CardText_10340"		"[g:417[Conceda]] +4[color:attribute_glyph[&#9637;]] a [g:0[heróis]] aliados em todas as trilhas até a morte. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardModification_10340_0"		"[g:417[Conceda]] +4[color:attribute_glyph[&#9637;]] a [g:0[heróis]] aliados em todas as trilhas até a morte."
		"CardName_10341"		"Duelo"
		"CardText_10341"		"O lançador [g:400[batalha]] contra outro [g:0[herói]].<br><br>[g:417[Conceda]] permanentemente +1[color:attribute_glyph[&#9635;]] ao vencedor da batalha."
		"CardName_10342"		"Palavras Ofensivas"
		"CardText_10342"		"Escolha um [g:0[herói aliado]]. Ele [g:403[provoca]]. Escolha um alvo de combate."
		"CardName_10344"		"Façam uma Limpa!"
		"CardText_10344"		"[g:417[Conceda]] ao lançador +3 de[color:attribute_glyph[]] [g:502[Transposição]]. [g:417[Conceda]] [g:528[letalidade a [g:0[heróis]]]] às suas unidades."
		"CardName_10348"		"Repelir"
		"CardText_10348"		"[g:402[Expurgue]] efeitos inimigos de uma [g:608[unidade]]. [g:417[Torne-a]] [g:508[Inalvejável]]. <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardModification_10348_0"		"[g:402[Expurgue]] efeitos inimigos de uma [g:608[unidade]]. [g:417[Torne-a]] [g:508[Inalvejável]]."
		"CardName_10350"		"Golpe Baixo"
		"CardText_10350"		"O lançador atordoa e causa 2 de dano ao alvo de combate."
		"CardName_10352"		"Descarga Elétrica"
		"CardText_10352"		"Cause 4 de dano [g:509[perfurante]] ao alvo de combate do lançador. (Pode atingir [g:2[torres]])."
		"CardName_10353"		"Raio de Dâmocles"
		"CardText_10353"		"Quando pegar esta carta, revele-a.<br><br> Cause 15 de dano [g:509[perfurante]] ao alvo de combate do lançador. (Pode atingir [g:2[torres]])."
		"CardName_10354"		"Um por Um"
		"CardText_10354"		"Escolha o lançador. Cause 2 de dano a uma [g:608[unidade]] em outra trilha ou cause 4 de dano a uma [g:608[unidade]] na trilha do lançador. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10358"		"Mutirão de Restauração"
		"CardText_10358"		"[g:519[Cultive]] <br><br>[g:417[Conceda]] +8 de[color:attribute_glyph[]] [g:505[Regeneração]] à sua torre."
		"CardModification_10358_0"		"<br><br>[g:417[Conceda]] +8 de[color:attribute_glyph[]] [g:505[Regeneração]] à sua torre."
		"CardName_10359"		"Ganhando Tempo"
		"CardText_10359"		"[g:417[Conceda]] +2 de[color:attribute_glyph[]] [g:407[Trava]] a duas cartas aleatórias na mão do seu adversário."
		"CardName_10360"		"Fogo Amigo"
		"CardText_10360"		"Escolha dois inimigos. Eles [g:400[batalham]] entre si."
		"CardName_10365"		"Esquiva"
		"CardText_10365"		"[g:418[Troque]] um aliado de posição com um dos seus [g:601[vizinhos]]. <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardName_10366"		"Novas Ordens"
		"CardText_10366"		"Escolha um aliado. Depois, escolha o seu alvo de combate."
		"CardName_10367"		"Fender Armadura"
		"CardText_10367"		"[g:417[Conceda]] permanentemente a uma [g:608[unidade]] -[color:attribute_glyph[&#9636;]] equivalente à sua [color:attribute_glyph[&#9636;]] atual."
		"CardName_10373"		"Alma Primaveril"
		"CardText_10373"		"[g:626[Encante]] o [g:0[herói]]<br><br> Quando você jogar uma carta que não seja um [g:5[item]], este [g:0[herói]] e os seus [g:601[vizinhos]] [g:417[ganham]] +3 de[color:attribute_glyph[]] [g:505[Regeneração]]."
		"CardEffect_10373_0"		"Quando você jogar uma carta que não seja um [g:5[item]], este [g:0[herói]] e os seus [g:601[vizinhos]] [g:417[ganham]] +3 de[color:attribute_glyph[]] [g:505[Regeneração]]."
		"CardModification_10373_0"		"Após jogar uma carta que não seja um [g:5[item]], [g:417[conceda]] +3 de[color:attribute_glyph[]] [g:505[Regeneração]] a este [g:0[herói]] e aos seus [g:601[vizinhos]] nesta rodada."
		"CardName_10374"		"Ataque Arcano"
		"CardText_10374"		"Cause 2 de dano à [g:2[torre]] inimiga.<br><br>Pegue uma carta. <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardName_10376"		"Detonação Remota"
		"CardText_10376"		"Cause 5 de dano a cada inimigo [g:628[desobstruído]]."
		"CardName_10377"		"Névoa Volátil"
		"CardText_10377"		"[g:404[Desarme]] as unidades das duas equipes e [g:417[conceda-las]] -3[color:attribute_glyph[&#9636;]]."
		"CardModification_10377_0"		"[g:404[Desarme]] as unidades das duas equipes e [g:417[conceda-las]] -3[color:attribute_glyph[&#9636;]]."
		"CardName_10378"		"Propósito Divino"
		"CardText_10378"		"[g:417[Conceda]] permanentemente [g:507[imunidade a dano]] a uma [g:608[unidade]]."
		"CardModification_10378_0"		"[g:417[Conceda]] permanentemente [g:507[imunidade a dano]] a uma [g:608[unidade]]."
		"CardName_10379"		"Intimidação"
		"CardText_10379"		"Mova um [g:1[inimigo]] para o primeiro espaço vazio em outra trilha. <br><br>[color:quick[[g:624[Transversal]]]]"
		"CardName_10385"		"Estandartes de Tresdin"
		"CardText_10385"		"[g:626[Encante]] o lançador<br><br> Durante a [g:201[fase de ação]], quando um inimigo entrar em um espaço adjacente, cause 1 de dano por carga a ele. (Precisa de correção) Após matar uma [g:608[unidade]], [g:417[ganhe]] uma carga. (Precisa de correção)"
		"CardEffect_10385_0"		"Após matar uma [g:608[unidade]], [g:417[ganhe]] uma carga. (Precisa de correção)"
		"CardModification_10385_0"		"Após jogar uma carta que não seja um [g:5[item]], [g:417[conceda]] +1[color:attribute_glyph[&#9635;]] e +1[color:attribute_glyph[&#9636;]] a este [g:0[herói]] e aos seus [g:601[vizinhos]] nesta rodada."
		"CardName_10391"		"Compelir"
		"CardText_10391"		"Escolha uma [g:608[unidade]]. Escolha o alvo de combate dela.<br><br>Pegue uma carta."
		"CardName_10396"		"De Calças Curtas"
		"CardText_10396"		"[g:626[Encante]] o inimigo<br><br>Este [g:0[herói]] é atordoado até equipar um [g:5[item]]."
		"CardName_10402"		"Barragem de Torre"
		"CardText_10402"		"Cause 2 de dano a todos os inimigos."
		"CardName_10403"		"Roubar Força"
		"CardText_10403"		"[g:417[Conceda]] -3[color:attribute_glyph[&#9635;]] a uma [g:608[unidade]] e +3[color:attribute_glyph[&#9635;]] a outra."
		"CardModification_10403_0"		"+3[color:attribute_glyph[&#9635;]]."
		"CardName_10404"		"Manto da Noite"
		"CardText_10404"		"Mova o lançador para um espaço vazio em outra trilha e [g:417[conceda-lo]] \"[g:618[Trama]]: +4 de[color:attribute_glyph[]] [g:501[Cerco]]\". <br><br>[color:quick[[g:624[Transversal]]]]  <br><br>[color:quick[[g:604[&#9634; Uso rápido]]]]"
		"CardModification_10404_0"		"[g:618[Trama]]: [g:417[Conceda]] +4 de[color:attribute_glyph[]] [g:501[Cerco]] a esta [g:608[unidade]] nesta rodada."
		"CardName_10410"		"Abater"
