"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont und ich können uns auf nicht allzu viel einigen, aber er war weise genug, zu erkennen, dass man die Gesichtslose Leere lieber nicht verärgern sollte. Ich bin nicht sonderlich heiß auf den Claszureme-Vertrag, Chronomantik hat schließlich eine Menge Spaß gemacht, aber weißt du, was auch Spaß macht? Wenn deine Zeitlinie nicht ausgelöscht wird."
"DCG_VO_treant_protector_taunt_generic_05"	"Wir dürfen nicht versagen!"
"DCG_VO_treant_protector_taunt_generic_06"	"Wer bedroht uns hier?"
"DCG_VO_treant_protector_taunt_generic_07"	"Hier laufen Dinge ab, die du noch nicht einmal annähernd verstehen wirst …"
"DCG_VO_treant_protector_taunt_generic_08"	"Bleib an meiner Seite und du bist geschützt …"
"DCG_VO_treant_protector_taunt_generic_09"	"Dieser Ort steht unter meinem Schutz!"
"DCG_VO_treant_protector_taunt_generic_10"	"Wir werden uns nicht vor euch beugen …"
"DCG_VO_treant_protector_potential_kill_01"	"Dein Tod dient einem höheren Zweck."
"DCG_VO_treant_protector_potential_kill_02"	"Wo du gefallen bist, wird etwas Neues entstehen, mein Freund."
"DCG_VO_treant_protector_potential_kill_03"	"Von Erde stammst du und zur Erde kehrst du zurück."
"DCG_VO_treant_protector_potential_kill_04"	"Mehr braucht es nicht, um dich zu besiegen?"
"DCG_VO_treant_protector_potential_kill_05"	"Das bereitet mir kein Vergnügen …"
"DCG_VO_treant_protector_potential_save_01"	"Ich bin geschützt."
"DCG_VO_treant_protector_potential_save_02"	"Ich werde ausharren."
"DCG_VO_treant_protector_potential_save_03"	"Ich fürchte dich nicht."
"DCG_VO_treant_protector_potential_save_04"	"Ich war vor dir hier. Und ich werde auch nach dir noch hier sein."
"DCG_VO_treant_protector_potential_save_05"	"Der Wald verändert sich immer und hört nie auf."
"DCG_VO_treant_protector_permanent_armor_01"	"Lasst ihre Wellen an mir brechen. Der Wald wird nicht fallen."
"DCG_VO_treant_protector_permanent_armor_02"	"Sie mögen kommen."
"DCG_VO_treant_protector_permanent_armor_03"	"Der Eisenzweig wird nicht brechen."
"DCG_VO_treant_protector_permanent_armor_04"	"Wollen wir sehen, wie Waldsäge versucht, mich zu erledigen."
"DCG_VO_treant_protector_permanent_armor_05"	"Verscherze es dir lieber nicht mit mir."
"DCG_VO_treant_protector_permanent_attack_01"	"Erzittere vor der Macht des Waldes."
"DCG_VO_treant_protector_permanent_attack_02"	"Ich werde alle brechen, die sich uns widersetzen."
"DCG_VO_treant_protector_permanent_attack_03"	"Du hast um meine Hilfe gebeten … und du wirst sie erhalten …"
"DCG_VO_treant_protector_permanent_attack_04"	"Ich werde ihre Armeen zerschmettern."
"DCG_VO_treant_protector_permanent_attack_05"	"Ich werde jeden Tag stärker."
"DCG_VO_treant_protector_permanent_health_01"	"Ich bleibe bestehen."
"DCG_VO_treant_protector_permanent_health_02"	"Ich werde bis zuletzt an diesem Konflikt teilnehmen und die Toten untersuchen."
"DCG_VO_treant_protector_permanent_health_03"	"Viele haben versucht, mich zu erschlagen. Und niemand hat gesiegt."
"DCG_VO_treant_protector_permanent_health_04"	"Wenn dieser Krieg längst vergessen ist, werde ich immer noch da sein."
"DCG_VO_treant_protector_permanent_health_05"	"Lange, nachdem dieses Zeitalter vergangen ist, werde ich immer noch hier sein."
"DCG_VO_treant_protector_cast_spell_01"	"Du wirst meine Hilfe erhalten."
"DCG_VO_treant_protector_cast_spell_02"	"Der Wald wird weiterbestehen und wachsen."
"DCG_VO_treant_protector_cast_spell_03"	"Die Kraft fließt von den Wurzeln zum Himmel."
"DCG_VO_treant_protector_cast_spell_04"	"Bei den Schwüren meines Volkes und allen Beschützern vor mir."
"DCG_VO_treant_protector_cast_spell_05"	"Von jenseits des Tals der Omen komme ich mit Geschenken beladen …"
"DCG_VO_treant_protector_cast_spell_06"	"Meine Macht ist so groß wie der Wald."
"DCG_VO_treant_protector_cast_spell_07"	"Die Natur schützt."
"DCG_VO_treant_protector_cast_spell_08"	"Seht zu, wie die Stärke der Welt wächst."
"DCG_VO_treant_protector_cast_spell_09"	"In unendlicher Vielfalt wachsen Eicheln zu Wäldern heran."
"DCG_VO_treant_protector_cast_spell_10"	"Ich schließe die Welt in meine Arme."
"DCG_VO_treant_protector_buff_ally_01"	"Ich biete dir diesen Schutz an."
"DCG_VO_treant_protector_buff_ally_02"	"Ich teile deine Hoffnung."
"DCG_VO_treant_protector_buff_ally_03"	"Nutze meine Stärke …"
"DCG_VO_treant_protector_buff_ally_04"	"Die Welt frohlockt über deine Stärke."
"DCG_VO_treant_protector_buff_ally_05"	"Lass uns den Reichtum der Welt teilen."
"DCG_VO_treant_protector_buff_ally_06"	"Deine Loyalität soll nicht umsonst sein."
"DCG_VO_treant_protector_buff_ally_07"	"Du brauchst mir nicht zu danken, Freund."
"DCG_VO_treant_protector_buff_ally_08"	"Wir können es noch eine Weile länger aushalten."
"DCG_VO_treant_protector_buff_ally_09"	"Es gibt nichts, was wir nicht überwältigen könnten."
"DCG_VO_treant_protector_buff_ally_10"	"Deine Stärke ist meine eigene."
"DCG_VO_treant_protector_debuff_enemy_01"	"Verwelke vor mir."
"DCG_VO_treant_protector_debuff_enemy_02"	"Das soll deine letzte Warnung sein."
"DCG_VO_treant_protector_debuff_enemy_03"	"Ich will dich nicht umbringen. Wenn ich es aber muss …"
"DCG_VO_treant_protector_debuff_enemy_04"	"Nimm meine Warnung ernst. Du wirst wahrscheinlich keine zweite Chance zur Flucht haben."
"DCG_VO_treant_protector_debuff_enemy_05"	"Der Weg vor dir ist düster. Kehre lieber jetzt um."
"DCG_VO_treant_protector_debuff_enemy_06"	"Schwäche breitet sich aus – von dir zu deinen Verbündeten."
"DCG_VO_treant_protector_debuff_enemy_07"	"Du weißt, dass dein Weg töricht ist. Zwinge mich nicht, dich zu berichtigen."
"DCG_VO_treant_protector_debuff_enemy_08"	"Das Leben, nach dem du suchst, steht unter meinem Schutz."
"DCG_VO_treant_protector_debuff_enemy_09"	"Welch irre Arroganz bringt dich dazu, dich gegen mich zu stellen? "
"DCG_VO_treant_protector_debuff_enemy_10"	"Halte ein und denke nach. Das kann nur in einer Tragödie für dich enden."
"DCG_VO_treant_protector_single_target_damage_01"	"Ein Vorgeschmack auf das, was noch kommt."
"DCG_VO_treant_protector_single_target_damage_02"	"Manchmal muss ein Beschützer zu einem Zerstörer werden."
"DCG_VO_treant_protector_single_target_damage_03"	"Es geht hier ums Überleben …"
"DCG_VO_treant_protector_single_target_damage_04"	"Wenn du mir keine andere Wahl lässt, nehme ich dir das Leben."
"DCG_VO_treant_protector_single_target_damage_05"	"Du gehörst nicht hierher."
"DCG_VO_treant_protector_single_target_damage_06"	"Du bleibst gebrochen zurück."
"DCG_VO_treant_protector_single_target_damage_07"	"Vielleicht muss ich dir noch eine Lektion erteilen."
"DCG_VO_treant_protector_single_target_damage_08"	"Wenn du mich weiterhin auf die Probe stellst, wird es noch schlimmer."
"DCG_VO_treant_protector_single_target_damage_09"	"Deine Dummheit gefällt mir nicht."
"DCG_VO_treant_protector_single_target_damage_10"	"Ich mache keinen Rückzieher."
"DCG_VO_treant_protector_multi_damage_small_01"	"Nun haben alle von euch meinen Zorn gespürt."
"DCG_VO_treant_protector_multi_damage_small_02"	"Es war töricht, hierherzukommen …"
"DCG_VO_treant_protector_multi_damage_small_03"	"Ihr seid Parasiten."
"DCG_VO_treant_protector_multi_damage_small_04"	"Hinfort!"
"DCG_VO_treant_protector_multi_damage_small_05"	"Was sind schon Zahlen …"
"DCG_VO_treant_protector_multi_damage_small_06"	"Ich werde mich euch allen entgegenstellen …"
"DCG_VO_treant_protector_multi_damage_small_07"	"Der Schmerz wird euch lehren und euer Elend euer Lehrmeister sein."
"DCG_VO_treant_protector_multi_damage_small_08"	"Hattet ihr mich als leichtes Ziel markiert?"
"DCG_VO_treant_protector_multi_damage_small_09"	"Krieg ist immer hässlich, aber er wird bald vorbei sein."
"DCG_VO_treant_protector_multi_damage_small_10"	"Ihr hättet das vermeiden können."
"DCG_VO_treant_protector_multi_damage_large_01"	"Ihr alle habt dieses Schicksal gewählt."
"DCG_VO_treant_protector_multi_damage_large_02"	"Einst wird ein Wäldchen wachsen, wo diese Armee stand."
"DCG_VO_treant_protector_multi_damage_large_03"	"Ich werde mich noch an euch erinnern, wenn der Wald dereinst dieses Schlachtfeld zurückerobert hat."
"DCG_VO_treant_protector_multi_damage_large_04"	"VERSCHWINDET!"
"DCG_VO_treant_protector_multi_damage_large_05"	"Ihr seid alle auf der Verliererseite dieses Kampfes."
"DCG_VO_treant_protector_multi_damage_large_06"	"Ich schätze, dass ihr eure Wahl jetzt bereut …"
"DCG_VO_treant_protector_multi_damage_large_07"	"Es hätte nicht so kommen müssen."
"DCG_VO_treant_protector_multi_damage_large_08"	"Bedenke den Preis deines Irrsinns, während deine Kameraden fallen."
"DCG_VO_treant_protector_multi_damage_large_09"	"Ihr habt euer Leben weggeworfen …"
"DCG_VO_treant_protector_multi_damage_large_10"	"Die Welt wird sich auch ohne euch weiterdrehen. Leerer, aber reicher."
"DCG_VO_treant_protector_pleased_01"	"Die Jahreszeiten wechseln, und ich ändere mich mit ihnen."
"DCG_VO_treant_protector_pleased_02"	"Ah! Welch Anmut."
"DCG_VO_treant_protector_pleased_03"	"Welch schöner Tag …"
"DCG_VO_treant_protector_pleased_04"	"Überraschungen sind selten. Angenehme Überraschungen noch seltener."
"DCG_VO_treant_protector_pleased_05"	"Das gefällt mir …"
"DCG_VO_treant_protector_pleased_06"	"Augenblicke wie diesen kann man einfach nicht genug erleben …"
"DCG_VO_treant_protector_pleased_07"	"Faszinierend …"
"DCG_VO_treant_protector_pleased_08"	"Möge dieser Moment niemals enden …"
"DCG_VO_treant_protector_pleased_09"	"Solche Freude hat man eher selten …"
"DCG_VO_treant_protector_pleased_10"	"Heute ist ein guter Tag …"
"DCG_VO_treant_protector_concerned_01"	"Ich darf meiner Verzweiflung nicht nachgeben."
"DCG_VO_treant_protector_concerned_02"	"Das war nicht der Traum, auf den ich gehofft hatte."
"DCG_VO_treant_protector_concerned_03"	"Ich bin von Reue erfüllt."
"DCG_VO_treant_protector_concerned_04"	"Warum musste es nur dazu kommen?"
"DCG_VO_treant_protector_concerned_05"	"Vielleicht war mein Tod unausweichlich …"
"DCG_VO_treant_protector_concerned_06"	"Ich sterbe nicht vergeblich."
"DCG_VO_treant_protector_concerned_07"	"Wie kann es sein, dass wir verlieren?"
"DCG_VO_treant_protector_concerned_08"	"Wer wird den Wald schützen, wenn ich falle?"
"DCG_VO_treant_protector_concerned_09"	"Alles, was ich liebe, verbrennt zu Asche."
"DCG_VO_treant_protector_concerned_10"	"Wenn dies das Ende ist, dann habe ich eine bessere Welt hinterlassen als die, die ich vorgefunden hatte."
"DCG_VO_treant_protector_angry_01"	"Wir dürfen nicht einbrechen!"
"DCG_VO_treant_protector_angry_02"	"Lasst sie bezahlen!"
"DCG_VO_treant_protector_angry_03"	"Du wirst sterben!"
"DCG_VO_treant_protector_angry_04"	"Du hast keine Ahnung, was du angerichtet hast …"
"DCG_VO_treant_protector_angry_05"	"Stelle deine Stärke gegen mich auf die Probe und erkenne deine Grenzen."
"DCG_VO_treant_protector_angry_06"	"Wenn ein Beschützer in den Krieg zieht, erzittert die Welt …"
"DCG_VO_treant_protector_angry_07"	"Ich werde dich zu Staub zermahlen …"
"DCG_VO_treant_protector_angry_08"	"Alle deine Träume enden heute. "
"DCG_VO_treant_protector_angry_09"	"Du kannst der Macht der Natur nicht widerstehen!"
"DCG_VO_treant_protector_angry_10"	"Du hast dich lange genug eingemischt! "
"DCG_VO_treant_protector_arrogant_01"	"Du stehst deinem Meister gegenüber."
"DCG_VO_treant_protector_arrogant_02"	"Du mischst dich in die Angelegenheiten der unbegreiflichen Uralten ein, mein Kind."
"DCG_VO_treant_protector_arrogant_03"	"Sei dankbar, dass ich hier bin …"
"DCG_VO_treant_protector_arrogant_04"	"Eine unbedeutende Kreatur wie du hat keine Chance gegen mich …"
"DCG_VO_treant_protector_arrogant_05"	"Dein Stahl und deine Zauberei können mir nichts anhaben …"
"DCG_VO_treant_protector_arrogant_06"	"Dein Talent ist allenfalls mittelmäßig."
"DCG_VO_treant_protector_arrogant_07"	"Du bist kaum meine Aufmerksamkeit wert."
"DCG_VO_treant_protector_arrogant_08"	"Dich mir entgegenzustellen ist dein letzter Fehler."
"DCG_VO_treant_protector_arrogant_09"	"Solange sie sicher in ihren Städten leben, schwärmen die Menschen vom Wald … und vergessen meinen Schrecken."
"DCG_VO_treant_protector_arrogant_10"	"Ignoranz ist dein Mantel. Torheit deine Klinge. "
"DCG_VO_treant_protector_enigmatic_01"	"Bei unseren Taten! Dieser Wald wird nicht fallen."
"DCG_VO_treant_protector_enigmatic_02"	"Spüre den Wind in den Zweigen hoch oben und den Donner tief in den Wurzeln."
"DCG_VO_treant_protector_enigmatic_03"	"Der Wald ruft seine Kinder … und seine Beschützer."
"DCG_VO_treant_protector_enigmatic_04"	"Hier schlummert eine große Macht …"
"DCG_VO_treant_protector_enigmatic_05"	"Ich bringe das Wissen darüber, was kommen wird …"
"DCG_VO_treant_protector_enigmatic_06"	"Dies ist ein heiliger Ort …"
"DCG_VO_treant_protector_enigmatic_07"	"Im Wald ist kein Platz für Königreiche …"
"DCG_VO_treant_protector_enigmatic_08"	"Was wird dich meine Pilgerfahrt kosten?"
"DCG_VO_treant_protector_enigmatic_09"	"Wenn die Gletscher wachsen und sich wieder zurückziehen – was bleibt von diesem Ort?"
"DCG_VO_treant_protector_enigmatic_10"	"Manchmal braucht selbst ein Beschützer jemanden, der über ihn wacht …"
"DCG_VO_treant_protector_death_01"	"<i>Schreit</i>"
"DCG_VO_sven_intro"	"Ich habe mich den Wachtrittern angeschlossen. Ich werde mit ihnen trainieren. Ihre Methoden lernen. Zum Besten werden … und schließlich … sie von innen heraus zerstören."
"DCG_VO_sven_gods_strength"	"Ich bin noch nicht stark genug, die Exekution meines Vaters zu rächen. Aber zur rechten Zeit … werde ich es sein."
"DCG_VO_sven_equip_generic_weapon_01"	"Ich wurde dazu ausgebildet, das hier zu verwenden."
"DCG_VO_sven_equip_generic_weapon_02"	"Ich bin bereit für den Kampf."
"DCG_VO_sven_equip_generic_weapon_03"	"Es gibt keine Waffe, die ich nicht führen kann."
"DCG_VO_sven_equip_generic_weapon_04"	"Ich bin in allerlei Formen des Kampfes ausgebildet."
"DCG_VO_sven_equip_generic_weapon_05"	"Ich werde unsere Gegner besiegen."
"DCG_VO_sven_equip_generic_armor_01"	"Ich werde nicht im Kampf fallen."
"DCG_VO_sven_equip_generic_armor_02"	"Ich bin geschützt."
"DCG_VO_sven_equip_generic_armor_03"	"Das habe ich gebraucht."
"DCG_VO_sven_equip_generic_armor_04"	"Ich muss bereit für den Kampf sein."
"DCG_VO_sven_equip_generic_armor_05"	"Ich werde nicht unvorbereitet in den Kampf ziehen."
"DCG_VO_sven_equip_generic_accessory_01"	"Das wird helfen."
"DCG_VO_sven_equip_generic_accessory_02"	"Das kann ich gut gebrauchen."
"DCG_VO_sven_equip_generic_accessory_03"	"Vielen Dank."
"DCG_VO_sven_equip_generic_accessory_04"	"Die Wachtritter sind reich geschmückt."
"DCG_VO_sven_equip_generic_accessory_05"	"Ich danke dir."
"DCG_VO_sven_kill_rival_01"	"Du warst unterlegen."
"DCG_VO_sven_kill_rival_02"	"Du konntest nicht hoffen, mich zu besiegen."
"DCG_VO_sven_kill_rival_03"	"Du hattest nie eine Chance."
"DCG_VO_sven_kill_rival_04"	"Du wirst fallen!"
"DCG_VO_sven_kill_rival_05"	"Du hast gut gekämpft."
"DCG_VO_sven_kill_rival_06"	"Ich werde dir einen ehrenvollen Tod bereiten."
"DCG_VO_sven_kill_rival_07"	"Du warst ein würdiger Gegner."
"DCG_VO_sven_kill_rival_08"	"Deine Zeit ist gekommen."
"DCG_VO_sven_kill_rival_09"	"Du hast mich viel Mühe gekostet."
"DCG_VO_sven_kill_rival_10"	"Ich werde mich an diesen Kampf erinnern"
"DCG_VO_sven_use_include_01"	"<i>Brüllen</i>"
"DCG_VO_sven_use_include_02"	"Ich spüre, wie die Macht mich durchströmt!"
"DCG_VO_sven_use_include_03"	"Niemand kann es mit meiner Stärke aufnehmen!"
"DCG_VO_sven_unique_01"	"Ich werde euch alle in Stücke schneiden."
"DCG_VO_sven_unique_02"	"Ihr werdet wie Weizenähren vor mir fallen …"
"DCG_VO_sven_unique_03"	"Wie es aussieht, wird meine Klinge hübsch in Übung kommen."
"DCG_VO_sven_unique_04"	"Hallo, alter Freund."
"DCG_VO_sven_unique_05"	"Ich werde dir zeigen, wie man diese Waffe richtig führt."
"DCG_VO_sven_unique_06"	"Vielen Dank, Freund."
"DCG_VO_sven_unique_07"	"Die Wachtritter hätten das in ihr Training aufnehmen sollen …"
"DCG_VO_sven_unique_08"	"Tod der Finsternis!"
"DCG_VO_sven_unique_09"	"Ich werde alle eure Schergen stellen!"
"DCG_VO_sven_unique_10"	"Ich habe keine Angst vor dir, Kanna."
"DCG_VO_sven_unique_11"	"Bring ruhig all deine Anhänger. Es wird dich nicht retten."
"DCG_VO_sven_unique_12"	"Es ist vorbei, Prellex."
"DCG_VO_sven_unique_13"	"Egal, wie viele Kasernen du baust, ich werde deine Leute vernichten."
"DCG_VO_sven_unique_14"	"Ich werde diesen Ort von deinen Kindern säubern."
"DCG_VO_sven_unique_15"	"Deine Töchter werden hier nicht aufwachsen."
"DCG_VO_sven_unique_16"	"Säe so viel Gift, wie du willst. Es wird dich nicht retten."
"DCG_VO_sven_unique_17"	"Ich werde mich dem Rotnebel offen stellen."
"DCG_VO_sven_unique_18"	"Ich werde diese Invasoren aufhalten."
"DCG_VO_sven_unique_19"	"Ich werde diese Rebellion niederschlagen."
"DCG_VO_sven_unique_20"	"Diese Terroristen werden nicht lange leben."
"DCG_VO_sven_healed_01"	"Ahhh!"
"DCG_VO_sven_healed_02"	"Vielen Dank."
"DCG_VO_sven_healed_03"	"Herzlichen Dank."
"DCG_VO_sven_healed_04"	"Zurück in den Kampf."
"DCG_VO_sven_healed_05"	"Ich weiß deine Gnade zu schätzen."
"DCG_VO_sven_taunt_generic_01"	"Ich bin hier, um zu schützen."
"DCG_VO_sven_taunt_generic_02"	"Wir werden uns einen Weg zu ihrem Turm bahnen!"
"DCG_VO_sven_taunt_generic_03"	"Ihr Uralter wird nicht lange durchhalten!"
"DCG_VO_sven_taunt_generic_04"	"Gewährt ihnen keine Gnade!"
"DCG_VO_sven_taunt_generic_05"	"Kämpft mit Ehre!"
"DCG_VO_sven_taunt_generic_06"	"Kämpft gut, meine Freunde!"
"DCG_VO_sven_taunt_generic_07"	"Wir können dem hier ein Ende setzen!"
"DCG_VO_sven_taunt_generic_08"	"Folgt mir in den Kampf!"
"DCG_VO_sven_taunt_generic_09"	"Der Sieg ist nah!"
"DCG_VO_sven_taunt_generic_10"	"Wer sollte es wagen, sich gegen uns zu stellen?"
"DCG_VO_sven_potential_kill_01"	"Es war von vorneherein klar, dass dies dein Ende sein wird."
"DCG_VO_sven_potential_kill_02"	"Du wirst keine Erlösung finden."
"DCG_VO_sven_potential_kill_03"	"Niemand kann meiner Klinge entkommen."
"DCG_VO_sven_potential_kill_04"	"Welche Chance hattest du schon gegen einen Wachtritter?"
"DCG_VO_sven_potential_kill_05"	"Ha!"
"DCG_VO_sven_potential_save_01"	"Nicht heute."
"DCG_VO_sven_potential_save_02"	"Ich bin genialer als du dachtest."
"DCG_VO_sven_potential_save_03"	"Ich habe meine Lektion gut gelernt."
"DCG_VO_sven_potential_save_04"	"Ich war hierauf vorbereitet."
"DCG_VO_sven_potential_save_05"	"Ich gerate unter Druck nie in Panik."
"DCG_VO_sven_permanent_armor_01"	"Ich werde bis zum letzten Mann kämpfen."
"DCG_VO_sven_permanent_armor_02"	"Ich werde mich aufrecht unseren Feinden stellen."
"DCG_VO_sven_permanent_armor_03"	"Der Kampf mag wüten, aber ich werde nicht fallen."
"DCG_VO_sven_permanent_armor_04"	"Meine Rüstung ist undurchdringlich."
"DCG_VO_sven_permanent_armor_05"	"Sollen sie doch versuchen, mich umzubringen."
"DCG_VO_sven_permanent_attack_01"	"Meine Klinge ist geschärft."
"DCG_VO_sven_permanent_attack_02"	"Ich trainiere jeden Tag."
"DCG_VO_sven_permanent_attack_03"	"Ich bin jetzt stärker …"
"DCG_VO_sven_permanent_attack_04"	"Meine Stärke ist ohnegleichen."
"DCG_VO_sven_permanent_attack_05"	"Bereit für den Kampf."
"DCG_VO_sven_permanent_health_01"	"Ich bin Überlebenskünstler."
"DCG_VO_sven_permanent_health_02"	"Ich lege mich ins Zeug."
"DCG_VO_sven_permanent_health_03"	"So einfach werde ich nicht fallen."
"DCG_VO_sven_permanent_health_04"	"Ich werde keine leichte Beute sein."
"DCG_VO_sven_permanent_health_05"	"Ohne Kampf werde ich mich nicht umbringen lassen."
"DCG_VO_sven_cast_spell_01"	"Ich wurde in allerlei Dingen ausgebildet …"
"DCG_VO_sven_cast_spell_02"	"Ein Ritter weiß, wie man sich anpasst."
"DCG_VO_sven_cast_spell_03"	"Ein Ritter behält jederzeit den Überblick über das Schlachtfeld."
"DCG_VO_sven_cast_spell_04"	"Ich weiß, wann ich um Hilfe bitten muss …"
"DCG_VO_sven_cast_spell_05"	"Ich wurde in vielen Dingen unterrichtet …"
"DCG_VO_sven_cast_spell_06"	"Das Training eines Wachtritters ist … umfangreich."
"DCG_VO_sven_cast_spell_07"	"Ich habe ein paar Asse im Ärmel …"
"DCG_VO_sven_cast_spell_08"	"Keine Tricks mehr."
"DCG_VO_sven_cast_spell_09"	"Zerstört ihre Verteidigung!"
"DCG_VO_sven_cast_spell_10"	"Ich werde mich um ihre Unterstützung kümmern!"
"DCG_VO_sven_cast_spell_11"	"Seht die Sternexplosionen direkt vor ihren Augen!"
"DCG_VO_sven_cast_spell_12"	"Sag nicht, dass ich dir nie was gegeben hätte."
"DCG_VO_sven_buff_ally_01"	"Bitteschön, mein Freund."
"DCG_VO_sven_buff_ally_02"	"Ich werde dir zeigen, wie Wachtritter handeln."
"DCG_VO_sven_buff_ally_03"	"Ich kann dich zu einem besseren Krieger machen."
"DCG_VO_sven_buff_ally_04"	"Es gibt Vieles, das ich dir über das Kämpfen beibringen kann."
"DCG_VO_sven_buff_ally_05"	"Lass mich dein Lehrer sein."
"DCG_VO_sven_buff_ally_06"	"Wir werden zusammenhalten und kämpfen."
"DCG_VO_sven_buff_ally_07"	"Wenn wir gewinnen wollen, müssen wir einander helfen."
"DCG_VO_sven_buff_ally_08"	"Nur ein Narr zieht allein in den Kampf."
"DCG_VO_sven_buff_ally_09"	"Wir sind Verbündete, du kannst mir vertrauen."
"DCG_VO_sven_buff_ally_10"	"Du stehst unter meinem Schutz, mein Freund."
"DCG_VO_sven_debuff_enemy_01"	"Das könnte ich den ganzen Tag machen."
"DCG_VO_sven_debuff_enemy_02"	"Deine Technik ist mangelhaft."
"DCG_VO_sven_debuff_enemy_03"	"Du gibst deine Deckung zu leicht auf."
"DCG_VO_sven_debuff_enemy_04"	"Du wurdest nie ordentlich für den Kampf ausgebildet."
"DCG_VO_sven_debuff_enemy_05"	"Du wirst diesen Kampf nicht überleben."
"DCG_VO_sven_debuff_enemy_06"	"Ich werde es so schnell wie möglich machen."
"DCG_VO_sven_debuff_enemy_07"	"Du wurdest übertroffen."
"DCG_VO_sven_debuff_enemy_08"	"Es gibt keine Chance, dass du diesen Kampf überlebst."
"DCG_VO_sven_debuff_enemy_09"	"Du wirst schon bald fallen."
"DCG_VO_sven_debuff_enemy_10"	"Es gibt keine Möglichkeit, dass du gewinnst."
"DCG_VO_sven_single_target_damage_01"	"Stell dich mir mit Mut."
"DCG_VO_sven_single_target_damage_02"	"Wir kämpfen wie ehrbare Männer."
"DCG_VO_sven_single_target_damage_03"	"Es ist Zeit, herauszufinden, wer der Beste ist."
"DCG_VO_sven_single_target_damage_04"	"Stelle meine Fähigkeiten auf die Probe."
"DCG_VO_sven_single_target_damage_05"	"Einer von uns wird fallen."
"DCG_VO_sven_single_target_damage_06"	"Überlass das mir."
"DCG_VO_sven_single_target_damage_07"	"Ich kümmere mich um dich."
"DCG_VO_sven_single_target_damage_08"	"Stell dich!"
"DCG_VO_sven_single_target_damage_09"	"Zeig mir deinen Mut."
"DCG_VO_sven_single_target_damage_10"	"Das wirst du nicht überleben."
"DCG_VO_sven_multi_damage_small_01"	"Überlasst das mir."
"DCG_VO_sven_multi_damage_small_02"	"Das geht heutzutage als Krieger durch?"
"DCG_VO_sven_multi_damage_small_03"	"Ihr habt nicht das Zeug zum Überleben …"
"DCG_VO_sven_multi_damage_small_04"	"Deine Armee ist schlecht ausgebildet."
"DCG_VO_sven_multi_damage_small_05"	"Deine Armee wird das nicht überstehen."
"DCG_VO_sven_multi_damage_small_06"	"Eure Streitkräfte sind nicht stark genug, mich zu besiegen."
"DCG_VO_sven_multi_damage_small_07"	"Ich werde deine Armee dezimieren."
"DCG_VO_sven_multi_damage_small_08"	"Lass mich euch ein oder zwei Dinge über den Krieg beibringen."
"DCG_VO_sven_multi_damage_small_09"	"Ihr werdet eine blutige Lektion lernen."
"DCG_VO_sven_multi_damage_small_10"	"Lasst mich euch zeigen, was unsere Feinde erwartet …"
"DCG_VO_sven_multi_damage_large_01"	"Ich werde eine blutige Schneise schlagen …"
"DCG_VO_sven_multi_damage_large_02"	"Es gibt niemanden, mit dem ich es nicht aufnehme!"
"DCG_VO_sven_multi_damage_large_03"	"Ich nehme es mit euch allen auf!"
"DCG_VO_sven_multi_damage_large_04"	"Ich fordere euch alle heraus!"
"DCG_VO_sven_multi_damage_large_05"	"Die Zeit des Redens ist vorbei!"
"DCG_VO_sven_multi_damage_large_06"	"Stellt euch, wenn ihr könnt!"
"DCG_VO_sven_multi_damage_large_07"	"Meine Klinge wird sich purpurrot färben …"
"DCG_VO_sven_multi_damage_large_08"	"Ich bringe euch alle um! "
"DCG_VO_sven_multi_damage_large_09"	"Möge der Kampf beginnen!"
"DCG_VO_sven_multi_damage_large_10"	"Nur ich werde am Ende übrigbleiben!"
"DCG_VO_sven_pleased_01"	"Das ist gut."
"DCG_VO_sven_pleased_02"	"Ein glücklicher Zufall …"
"DCG_VO_sven_pleased_03"	"Herrlich …"
"DCG_VO_sven_pleased_04"	"Ich hätte es nicht besser planen können."
"DCG_VO_sven_pleased_05"	"Es ist, wie es sein sollte."
"DCG_VO_sven_pleased_06"	"Hahahahaha!"
"DCG_VO_sven_pleased_07"	"Wie wunderbar."
"DCG_VO_sven_pleased_08"	"Wenn das mal nicht praktisch ist …"
"DCG_VO_sven_pleased_09"	"Wir schlagen uns gut …"
"DCG_VO_sven_pleased_10"	"Anscheinend läuft es so, wie wir wollten …"
"DCG_VO_sven_concerned_01"	"Oh je …"
"DCG_VO_sven_concerned_02"	"Das ist ein Problem …"
"DCG_VO_sven_concerned_03"	"Wir müssen unsere Optionen neu überdenken."
"DCG_VO_sven_concerned_04"	"Ich werde meinem Tod ehrenhaft gegenübertreten."
"DCG_VO_sven_concerned_05"	"Ich werde keinen Rückzieher machen, egal, wie die Chancen stehen."
"DCG_VO_sven_concerned_06"	"Ich werde mich nicht ergeben."
"DCG_VO_sven_concerned_07"	"Einer erhebt sich gegen viele …"
"DCG_VO_sven_concerned_08"	"Wenn der Tod kommt, werde ich mutig sein."
"DCG_VO_sven_concerned_09"	"Hab Vertrauen, wir können immer noch gewinnen."
"DCG_VO_sven_concerned_10"	"Das ist nur ein vorübergehender Rückschlag …"
"DCG_VO_sven_angry_01"	"Wie kannst du es wagen!"
"DCG_VO_sven_angry_02"	"Du wagst es?!"
"DCG_VO_sven_angry_03"	"Du wirst für deine Unverfrorenheit bezahlen."
