"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont ile birçok konuda farklı fikirlere sahibiz, ama o öfkelenen Faceless Void'in tehlikelerinin farkına varmakla akıllılık etti. Claszureme Antlaşması'na bayılıyor değilim ama zaman büyücülüğü çok eğlenceliydi. Başka eğlenceli olan ne var biliyor musun? Zaman çizginin imha edilmemesi."
"DCG_VO_legion_commander_unique_06"	"Gel Sorla... Hadi bitirelim şunu."
"DCG_VO_legion_commander_unique_07"	"Bir haine yakışır şekilde öleceksin Rix."
"DCG_VO_legion_commander_unique_08"	"Taş Salon sana her şeyi verdi Rix... Ve sen bize ihanet ettin."
"DCG_VO_legion_commander_unique_09"	"Sana güvenmiştim Rix. Bu hatayı tekrar yapmayacağım."
"DCG_VO_legion_commander_unique_10"	"Burayı mahvetmene izin vermeyeceğim!"
"DCG_VO_legion_commander_unique_11"	"Kızıl Sis Hordası daha fazla ilerleyemeyecek!"
"DCG_VO_legion_commander_unique_12"	"Bu anı bekliyordum Sorla."
"DCG_VO_legion_commander_unique_13"	"Sancaklarımda birleşin!"
"DCG_VO_legion_commander_unique_14"	"Yanımda olursan başarısız olmayız!"
"DCG_VO_legion_commander_unique_15"	"Bizi zafere götüreceğim!"
"DCG_VO_legion_commander_unique_16"	"Onlara merhamet göstermeyin!"
"DCG_VO_legion_commander_unique_17"	"Hatlarını kırdık!"
"DCG_VO_legion_commander_unique_18"	"Şimdi! Dağılmışlarken!"
"DCG_VO_legion_commander_unique_19"	"Aklının başına geldiğini görmek güzel Rix."
"DCG_VO_legion_commander_unique_20"	"Rix... Kazandıktan sonra, belki Galanius seni affeder."
"DCG_VO_legion_commander_healed_01"	"Ahhh."
"DCG_VO_legion_commander_healed_02"	"Teşekkür ederim."
"DCG_VO_legion_commander_healed_03"	"Dövüşmeye hazırım."
"DCG_VO_legion_commander_healed_04"	"Benim işim bitmedi."
"DCG_VO_legion_commander_healed_05"	"Savaş alanından ayrılmıyorum."
"DCG_VO_legion_commander_taunt_generic_01"	"Taş Salon için!"
"DCG_VO_legion_commander_taunt_generic_02"	"Diz çökün ya da yok olun!"
"DCG_VO_legion_commander_taunt_generic_03"	"Zafer yaklaşıyor!"
"DCG_VO_legion_commander_taunt_generic_04"	"İşte bizim şansımız!"
"DCG_VO_legion_commander_taunt_generic_05"	"Bu savaşa son verme vakti!"
"DCG_VO_legion_commander_taunt_generic_06"	"Zafer avcumuzun içinde!"
"DCG_VO_legion_commander_taunt_generic_07"	"Odaklan, bu savaşı kaybetmeyeceğiz!"
"DCG_VO_legion_commander_taunt_generic_08"	"Taviz verme!"
"DCG_VO_legion_commander_taunt_generic_09"	"Aferin, ama savaş henüz bitmedi."
"DCG_VO_legion_commander_taunt_generic_10"	"İyi iş. İşi bitirme zamanı."
"DCG_VO_legion_commander_potential_kill_01"	"Burada öleceksin."
"DCG_VO_legion_commander_potential_kill_02"	"Beni yenemezsin."
"DCG_VO_legion_commander_potential_kill_03"	"Kaçamazsın."
"DCG_VO_legion_commander_potential_kill_04"	"Sanmıyorum."
"DCG_VO_legion_commander_potential_kill_05"	"Fazla uzun sürmeyecek."
"DCG_VO_legion_commander_potential_save_01"	"O kadar kolay olmayacak."
"DCG_VO_legion_commander_potential_save_02"	"Seni hayal kırıklığına uğrattığım için üzgünüm."
"DCG_VO_legion_commander_potential_save_03"	"Bugün ölmeyeceğim."
"DCG_VO_legion_commander_potential_save_04"	"Beni o kadar kolay öldüremezsin."
"DCG_VO_legion_commander_potential_save_05"	"Beni öldürmeye çalışan ilk kişi değilsin."
"DCG_VO_legion_commander_permanent_armor_01"	"Ön cepheden yöneteceğim. Her şeye hazır olmam gerek."
"DCG_VO_legion_commander_permanent_armor_02"	"Bana zarar vermeye çalışsınlar da görelim."
"DCG_VO_legion_commander_permanent_armor_03"	"Savaş alanında at süreceğim."
"DCG_VO_legion_commander_permanent_armor_04"	"Boğa yılanını dalgalandır!"
"DCG_VO_legion_commander_permanent_armor_05"	"Bronz Lejyon her zaman hazırlıklıdır."
"DCG_VO_legion_commander_permanent_attack_01"	"Daha fazla eğitimin zararı olmaz."
"DCG_VO_legion_commander_permanent_attack_02"	"Her gün daha da güçleniyorum."
"DCG_VO_legion_commander_permanent_attack_03"	"Adamlarıma örnek olacağım."
"DCG_VO_legion_commander_permanent_attack_04"	"Kim benimle yüzleşmeye cüret eder ki?"
"DCG_VO_legion_commander_permanent_attack_05"	"Her türlü avantajı kullanacağım."
"DCG_VO_legion_commander_permanent_health_01"	"Savaşa hazırlanmam lazım."
"DCG_VO_legion_commander_permanent_health_02"	"Ne kadar uzun süre ayakta kalırsam o kadar iyi."
"DCG_VO_legion_commander_permanent_health_03"	"Kim bilir bu savaş ne kadar sürecek... Hazır olmam gerekiyor."
"DCG_VO_legion_commander_permanent_health_04"	"Son nefesime kadar savaşacağım."
"DCG_VO_legion_commander_permanent_health_05"	"Bu savaş alanı benim!"
"DCG_VO_legion_commander_cast_spell_01"	"Keşke Belasanno bunu görebilseydi..."
"DCG_VO_legion_commander_cast_spell_02"	"Lejyon'u yenemezsin!"
"DCG_VO_legion_commander_cast_spell_03"	"Tam istediğim yerdesin."
"DCG_VO_legion_commander_cast_spell_04"	"Hiçbir ordu Lejyon'a karşı duramaz!"
"DCG_VO_legion_commander_cast_spell_05"	"Şimdi!"
"DCG_VO_legion_commander_cast_spell_06"	"Şimdi saldırı vakti!"
"DCG_VO_legion_commander_cast_spell_07"	"Lejyon'un gazabını hisset!"
"DCG_VO_legion_commander_cast_spell_08"	"Her şeye hazırız..."
"DCG_VO_legion_commander_cast_spell_09"	"Hiçbir şey bizi durduramaz!"
"DCG_VO_legion_commander_cast_spell_10"	"Hazırlanmalıyız..."
"DCG_VO_legion_commander_death_01"	"<i>çığlık atar</i>"
"DCG_VO_dark_seer_intro"	"Kızıl Sis yavaşça Taş Salon'a doğru ilerliyor. Bronz Lejyon Gül Yaprak'ta bir pusu planlıyor. Ama o Vhoul şehrinin sakinleri işgali hoş karşılamıyor ve bir isyan başlattılar. Üç fraksiyon. Tek bir savaş alanı. Ayrıca aralarında tek bir stratejik akıl yok. Bu savaş şarlatanlarını yeneceğim. Bu sırada da dehamı kanıtlayacağım."
"DCG_VO_dark_seer_ion_shell_intro"	"Bir haydut sadece kılıç sallamasını bilir ve sonucunu düşünmez. Bu tahmin edilebilir davranışı suistimal etmek çok kolay."
"DCG_VO_dark_seer_foresight"	"Kâhin her olasılığı gördüğünü iddia ediyor; eğer doğruysa böyle biri güçlü bir müttefik olabilir veya en azından kendimi sınayabileceğim güçlü bir düşman..."
"DCG_VO_dark_seer_use_ability_01"	"Hızlandırma!"
"DCG_VO_dark_seer_use_ability_02"	"Pozisyon alın!"
"DCG_VO_dark_seer_use_ability_03"	"Bunu tahmin bile edemediler."
"DCG_VO_dark_seer_use_ability_04"	"Dehamın farkına varın!"
"DCG_VO_dark_seer_use_ability_05"	"Savaş alanı ben nasıl istersem öyle olur."
"DCG_VO_dark_seer_equip_generic_weapon_01"	"Bunu iyi kullanacağım."
"DCG_VO_dark_seer_equip_generic_weapon_02"	"Düşmanlarım düşecek."
"DCG_VO_dark_seer_equip_generic_weapon_03"	"Savaşa hazırım."
"DCG_VO_dark_seer_equip_generic_weapon_04"	"Yakında düşmanlarım yenilgiyle buluşacak."
"DCG_VO_dark_seer_equip_generic_weapon_05"	"Bu benim savaş alanım."
"DCG_VO_dark_seer_equip_generic_armor_01"	"Bir taktikçi daima korunmalıdır."
"DCG_VO_dark_seer_equip_generic_armor_02"	"Hazırlıklı geldim."
"DCG_VO_dark_seer_equip_generic_armor_03"	"Bu savaşta ölmeyeceğim."
"DCG_VO_dark_seer_equip_generic_armor_04"	"Mükemmel."
"DCG_VO_dark_seer_equip_generic_armor_05"	"Aynen planladığım gibi."
"DCG_VO_dark_seer_equip_generic_accessory_01"	"Tam da ihtiyacım olan şey."
"DCG_VO_dark_seer_equip_generic_accessory_02"	"Bunu akıllıca kullanacağım."
"DCG_VO_dark_seer_equip_generic_accessory_03"	"Savaş alanından yakın bir zamanda ayrılmıyorum."
"DCG_VO_dark_seer_equip_generic_accessory_04"	"Dehama layık."
"DCG_VO_dark_seer_equip_generic_accessory_05"	"Her şey için hazırım."
"DCG_VO_dark_seer_kill_rival_01"	"Hayatta kalamayacaksın."
"DCG_VO_dark_seer_kill_rival_02"	"Bunu mükemmel planladım."
"DCG_VO_dark_seer_kill_rival_03"	"Hiç şansın olmadı."
"DCG_VO_dark_seer_kill_rival_04"	"Bu kulvar bana ait."
"DCG_VO_dark_seer_kill_rival_05"	"Bana karşı çıkan herkes yok edilecek."
"DCG_VO_dark_seer_kill_rival_06"	"Bu savaş başlamadan bitmişti."
"DCG_VO_dark_seer_kill_rival_07"	"Benim taktiksel dehamla kimse baş edemez."
"DCG_VO_dark_seer_kill_rival_08"	"Sen benim dengim değilsin."
"DCG_VO_dark_seer_kill_rival_09"	"Ölümünü hızlıca halledeceğim."
"DCG_VO_dark_seer_kill_rival_10"	"Ellerimi kirletmeyi iyi bilirim..."
"DCG_VO_dark_seer_use_include_01"	"Bize saldırma cüretkarlığını gösterenler bedelini ödeyecek."
"DCG_VO_dark_seer_use_include_02"	"İyon kalkanı!"
"DCG_VO_dark_seer_use_include_03"	"Sıkıysa saldırın bana!"
"DCG_VO_dark_seer_unique_01"	"Bu zayıf zekan ile Taş Salon'u kuşatabileceğini mi düşünüyorsun?"
"DCG_VO_dark_seer_unique_02"	"Sen bir canavarsın Sorla, daha fazlası değil."
"DCG_VO_dark_seer_unique_03"	"İsyanın, başarısızlığa mahkum."
"DCG_VO_dark_seer_unique_04"	"Tutku ile savaşıyorsun, akıl ile değil Rix."
"DCG_VO_dark_seer_unique_05"	"Boşuna savaşıyorsun Tresdin."
"DCG_VO_dark_seer_unique_06"	"Bronz Lejyon'a benim önderlik etmem gerekir."
"DCG_VO_dark_seer_unique_07"	"Sen kendine şampiyon mu diyorsun?"
"DCG_VO_dark_seer_unique_08"	"Kazanmayı bırak, zaferi heceleyemezsin bile sen Axe."
"DCG_VO_dark_seer_unique_09"	"Ölümün onlara çok pahalıya mal olacak."
"DCG_VO_dark_seer_unique_10"	"Rix, emirlerimi uygularsan bu savaşı kazanırsın."
"DCG_VO_dark_seer_unique_11"	"Düşmanlarımız iğrenç küçük bir sürprizle karşılaşacak."
"DCG_VO_dark_seer_unique_12"	"İnan bana Ursa, zafere bu yoldan gideceğiz."
"DCG_VO_dark_seer_unique_13"	"Yardımımı istemen akıllıca oldu."
"DCG_VO_dark_seer_unique_14"	"Sana zafer kazandıracağım."
"DCG_VO_dark_seer_unique_15"	"Sana karşı çıkan herkes ölecek."
"DCG_VO_dark_seer_unique_16"	"Gücünün nasıl yükseldiğini gör."
"DCG_VO_dark_seer_unique_17"	"Mazzie, herkesin senden korkmasını sağlayacağım."
"DCG_VO_dark_seer_unique_18"	"Kimse sana saldırmaya cüret edemez."
"DCG_VO_dark_seer_unique_19"	"Zırhından en iyi şekilde nasıl yararlanabileceğini sana göstereyim."
"DCG_VO_dark_seer_unique_20"	"Ne kadar çok saldırırlarsa, o kadar pişman olacaklar."
"DCG_VO_dark_seer_healed_01"	"Ahhh."
"DCG_VO_dark_seer_healed_02"	"Akıllıca bir karar."
"DCG_VO_dark_seer_healed_03"	"Akıllıca bir yatırım"
"DCG_VO_dark_seer_healed_04"	"Daha iyi hissediyorum."
"DCG_VO_dark_seer_healed_05"	"Savaşmaya hazırım."
"DCG_VO_dark_seer_taunt_generic_01"	"Bu savaş zaten kazandı!"
"DCG_VO_dark_seer_taunt_generic_02"	"Benim dehamın dengi yok."
"DCG_VO_dark_seer_taunt_generic_03"	"Zafer yaklaşıyor."
"DCG_VO_dark_seer_taunt_generic_04"	"Bizi zafere götüreceğim."
"DCG_VO_dark_seer_taunt_generic_05"	"Planlarımı takip edersen kimse bizi durduramaz."
"DCG_VO_dark_seer_taunt_generic_06"	"Nesillerdir gelmiş en büyük askeri deha benim."
"DCG_VO_dark_seer_taunt_generic_07"	"Ordumuzun dengi yok."
"DCG_VO_dark_seer_taunt_generic_08"	"Bu savaşı kazanacağız."
"DCG_VO_dark_seer_taunt_generic_09"	"Her sonuç için plan yaptım."
"DCG_VO_dark_seer_taunt_generic_10"	"Bunu biz kazanacağız."
"DCG_VO_dark_seer_potential_kill_01"	"Beni alt edemezsin."
"DCG_VO_dark_seer_potential_kill_02"	"Benden kaçış yok."
"DCG_VO_dark_seer_potential_kill_03"	"Bir süredir ölümünü planlıyorum."
"DCG_VO_dark_seer_potential_kill_04"	"Tuzağıma düştün."
"DCG_VO_dark_seer_potential_kill_05"	"Kimse beni yenemez!"
"DCG_VO_dark_seer_potential_save_01"	"Her şey için bir yedek planım var."
"DCG_VO_dark_seer_potential_save_02"	"Her zaman önceden planlarım."
"DCG_VO_dark_seer_potential_save_03"	"Buna hazır olmadığımı mı sandın?"
"DCG_VO_dark_seer_potential_save_04"	"O zayıf zekan ile beni yenebilecek bir plan yapabilirmişsin gibi."
"DCG_VO_dark_seer_potential_save_05"	"Çabaların boşa."
"DCG_VO_dark_seer_permanent_armor_01"	"Şimdi bana zarar vermeye çalışsınlar da görelim."
"DCG_VO_dark_seer_permanent_armor_02"	"Hayatta kalmak ilk önceliğim."
"DCG_VO_dark_seer_permanent_armor_03"	"Her şey için hazır olacağım."
"DCG_VO_dark_seer_permanent_armor_04"	"Benim için gelecekler, ama hazır olacağım."
"DCG_VO_dark_seer_permanent_armor_05"	"Hepsi planımın bir parçası."
"DCG_VO_dark_seer_permanent_attack_01"	"Artık daha güçlüyüm."
"DCG_VO_dark_seer_permanent_attack_02"	"Deham büyüyor."
"DCG_VO_dark_seer_permanent_attack_03"	"Daha da ölümcül bir hal aldım."
"DCG_VO_dark_seer_permanent_attack_04"	"Düşmanlarımız yakında ölecek."
"DCG_VO_dark_seer_permanent_attack_05"	"Her zamanki gibi beni küçümsediler."
"DCG_VO_dark_seer_permanent_health_01"	"Daha da güçleniyorum."
"DCG_VO_dark_seer_permanent_health_02"	"Gün geçtikçe daha da güçleniyorum."
"DCG_VO_dark_seer_permanent_health_03"	"Ölüm beni bulamaz."
"DCG_VO_dark_seer_permanent_health_04"	"Olabildiğince savaşacağım."
"DCG_VO_dark_seer_permanent_health_05"	"Canlılığımın yükseldiğini hissediyorum."
"DCG_VO_dark_seer_cast_spell_01"	"Her şeyi düşündüm."
"DCG_VO_dark_seer_cast_spell_02"	"Bakalım bunu tahmin edebilmişler mi."
"DCG_VO_dark_seer_cast_spell_03"	"Buna hazır değiller..."
"DCG_VO_dark_seer_cast_spell_04"	"Bakalım buna karşılık verebilecekler mi!"
"DCG_VO_dark_seer_cast_spell_05"	"Gücümü hisset!"
"DCG_VO_dark_seer_cast_spell_06"	"Yol açın!"
"DCG_VO_dark_seer_cast_spell_07"	"Kimse benim dengim değil!"
"DCG_VO_dark_seer_cast_spell_08"	"Bu savaş alanı benim kontrolümde"
"DCG_VO_dark_seer_cast_spell_09"	"Benden korkun!"
"DCG_VO_dark_seer_cast_spell_10"	"Planlamadığım hiçbir şey yok!"
"DCG_VO_dark_seer_death_01"	"<i>çığlık atar</i>"
"DCG_VO_magnus_intro"	"İnsanoğlunun fetih arzusuna yabancı değilim. Bir birey olarak değil de mal olarak görülmeye... Vhoul'lar fethedilirken öylece seyretmeyeceğim. Halkım için çok geç... Ama onlar için çok geç olmayabilir."
"DCG_VO_magnus_bellow_intro"	"Bu doğanın kuralıdır; her zaman senden daha güçlü ve daha ölümcül bir şey vardır. Bazı insanlara bu gerçeği hatırlatmak gerek."
"DCG_VO_magnus_empower_intro"	"Halkımın gücü içimde yaşıyor... Ve bunu kardeşlerimi avlayanları bulmak için kullanacağım."
"DCG_VO_magnus_protect_the_weak_intro"	"Ilexa gelecek günlerde ne kadar önemli olacağının farkında değil. Ne pahasına olursa olsun korunması gerek."
"DCG_VO_magnus_equip_generic_weapon_01"	"Dövüşmeye hazırım."
"DCG_VO_magnus_equip_generic_weapon_02"	"Bu çok işime yarar."
"DCG_VO_magnus_equip_generic_weapon_03"	"Bunu kullanabilirim."
"DCG_VO_magnus_equip_generic_weapon_04"	"Bu işe yarar."
"DCG_VO_magnus_equip_generic_weapon_05"	"Düşmanlarımı yeneceğim."
"DCG_VO_magnus_equip_generic_armor_01"	"Şimdi beni öldürmeye çalışan kaçak avcıları görelim bakalım."
"DCG_VO_magnus_equip_generic_armor_02"	"Ölürsem kardeşlerime bir faydam olmaz."
"DCG_VO_magnus_equip_generic_armor_03"	"Kendimi korumam gerekiyor"
"DCG_VO_magnus_equip_generic_armor_04"	"Hayatta kalmak için yapmam gerekeni yapacağım."
"DCG_VO_magnus_equip_generic_armor_05"	"Bunun bana gelmesine şaşırdım."
"DCG_VO_magnus_equip_generic_accessory_01"	"Bunu kullanacağım."
"DCG_VO_magnus_equip_generic_accessory_02"	"Biraz yardımın asla zararı olmaz."
"DCG_VO_magnus_equip_generic_accessory_03"	"Buna ihtiyacım vardı."
"DCG_VO_magnus_equip_generic_accessory_04"	"Bu hayatta kalmak için yardımcı olacaktır."
"DCG_VO_magnus_equip_generic_accessory_05"	"Şimdi beni öldürmek isteyen düşmanlarımı görelim bakalım."
"DCG_VO_magnus_kill_rival_01"	"Çoktan kaybettin!"
"DCG_VO_magnus_kill_rival_02"	"Bugün benim günüm."
"DCG_VO_magnus_kill_rival_03"	"Kimse Magnus'a karşı duramaz!"
"DCG_VO_magnus_kill_rival_04"	"Hiçbir savaşçı bana denk olamaz."
"DCG_VO_magnus_kill_rival_05"	"Yoluma çıkan herkesi ezeceğim!"
"DCG_VO_magnus_kill_rival_06"	"Sana zafer yok... Sadece ölüm var."
"DCG_VO_magnus_kill_rival_07"	"Harika Magnus'u durdurabileceğini mi sanıyorsun?"
"DCG_VO_magnus_kill_rival_08"	"Kaçmalısın."
"DCG_VO_magnus_kill_rival_09"	"Günlerin sayılı."
"DCG_VO_magnus_kill_rival_10"	"Sen ölü bir adamsın."
"DCG_VO_magnus_use_include_01"	"İlkel güç!"
"DCG_VO_magnus_use_include_02"	"Bu halkımın gücü."
"DCG_VO_magnus_use_include_03"	"<i>kükrer</i>"
"DCG_VO_magnus_unique_01"	"Düşmanlarımızı parçalayarak ilerle Ursa!"
"DCG_VO_magnus_unique_02"	"Zırhlarını paramparça et!"
"DCG_VO_magnus_unique_03"	"Ordularını parçalara ayır!"
"DCG_VO_magnus_unique_04"	"Bir yol aç Sven!"
"DCG_VO_magnus_unique_05"	"Güçlen Sven!"
"DCG_VO_magnus_unique_06"	"Gül Yaprak sakinlerini koruyacağız."
"DCG_VO_magnus_unique_07"	"Vhoul'ların yardımımıza ihtiyacı var Treant."
"DCG_VO_magnus_unique_08"	"Senin yanında savaşmak güzel dostum."
"DCG_VO_magnus_unique_09"	"Davanın haklı bir gerekçesi var Rix."
"DCG_VO_magnus_unique_10"	"Senin yanında savaşmak bir şeref Rix."
"DCG_VO_magnus_unique_11"	"Doğru kararı verdin, Rix"
"DCG_VO_magnus_unique_12"	"Bronz Lejyon'un hesap verecek çok şeyi var."
"DCG_VO_magnus_unique_13"	"Burayı terk et Tresdin!"
"DCG_VO_magnus_unique_14"	"Bronze Lejyon'un ne hale geldiğini bilmiyorsun bile Tresdin!"
"DCG_VO_magnus_unique_15"	"İsyana yardım elimi uzatıyorum."
"DCG_VO_magnus_unique_16"	"Halkının davası benim davamdır."
"DCG_VO_magnus_unique_17"	"Seni düşmanlarından koruyacağım."
"DCG_VO_magnus_unique_18"	"Oglodi'ler buraya ait değil!"
"DCG_VO_magnus_unique_19"	"Siz barbarlardan korkmuyorum."
"DCG_VO_magnus_unique_20"	"Lejyonun gücünü bir çiftçiye değil, bir savaşçıya karşı görelim bakalım."
"DCG_VO_magnus_healed_01"	"Ahhh."
"DCG_VO_magnus_healed_02"	"Teşekkür ederim."
"DCG_VO_magnus_healed_03"	"Takdir ediyorum."
"DCG_VO_magnus_healed_04"	"Savaşmaya hazırım."
"DCG_VO_magnus_healed_05"	"Dinlenme vakti sona erdi."
"DCG_VO_magnus_taunt_generic_01"	"Düşmanlarımızı ezeceğiz!"
"DCG_VO_magnus_taunt_generic_02"	"Sizi ezip geçeceğiz!"
"DCG_VO_magnus_taunt_generic_03"	"Birlikte güçlüyüz!"
"DCG_VO_magnus_taunt_generic_04"	"Duyduğun gök gürültüsü benim toynaklarım!"
"DCG_VO_magnus_taunt_generic_05"	"Saldır!"
"DCG_VO_magnus_taunt_generic_06"	"Ez onları!"
"DCG_VO_magnus_taunt_generic_07"	"Bizden kaçacaklar!"
"DCG_VO_magnus_taunt_generic_08"	"Zafer vakti!"
"DCG_VO_magnus_taunt_generic_09"	"Şimdi saldırıyoruz!"
"DCG_VO_magnus_taunt_generic_10"	"Seni zafere götüreceğim!"
"DCG_VO_magnus_potential_kill_01"	"Zafer benim olacak."
"DCG_VO_magnus_potential_kill_02"	"Benden saklanamazsın."
"DCG_VO_magnus_potential_kill_03"	"Günlerin sayılı."
"DCG_VO_magnus_potential_kill_04"	"Benim dengim değilsin."
"DCG_VO_magnus_potential_kill_05"	"Benim dengim olduğunu mu sanıyorsun?"
"DCG_VO_magnus_potential_save_01"	"Ben kolay bir av değilim."
"DCG_VO_magnus_potential_save_02"	"Beni öldüremezsin."
"DCG_VO_magnus_potential_save_03"	"Beni öldürebileceğini mi düşündün?"
"DCG_VO_magnus_potential_save_04"	"Bundan kurtulacağım."
"DCG_VO_magnus_potential_save_05"	"Hah!"
"DCG_VO_magnus_permanent_armor_01"	"Artık daha güçlüyüm."
"DCG_VO_magnus_permanent_armor_02"	"Bedenim de iradem kadar güçlü."
"DCG_VO_magnus_permanent_armor_03"	"Boynuz beni korur."
"DCG_VO_magnus_permanent_armor_04"	"İradem kırılmaz."
"DCG_VO_magnus_permanent_armor_05"	"Kardeşlerimin gücünü hissediyorum."
"DCG_VO_magnus_permanent_attack_01"	"Artık daha güçlüyüm."
"DCG_VO_magnus_permanent_attack_02"	"Kim bana karşı çıkma cüretini gösterebilir?"
"DCG_VO_magnus_permanent_attack_03"	"Bana layık bir düşman getirin."
"DCG_VO_magnus_permanent_attack_04"	"Rakiplerimi toynağımla ezeceğim."
"DCG_VO_magnus_permanent_attack_05"	"Düşmanlarımızı yerle bir edeceğim."
"DCG_VO_magnus_permanent_health_01"	"Yolculuk uzun... Hazırlanmalıyım."
"DCG_VO_magnus_permanent_health_02"	"Kardeşlerimin öcünü almak için hayatta kalacağım."
"DCG_VO_magnus_permanent_health_03"	"Hiçbir kaçak avcı boynuzumu alamaz."
"DCG_VO_magnus_permanent_health_04"	"Kolay av olmayacağım."
"DCG_VO_magnus_permanent_health_05"	"Hayatta kalmalıyım."
"DCG_VO_magnus_cast_spell_01"	"Halkımın gücünü hisset!"
"DCG_VO_magnus_cast_spell_02"	"Halkımın büyüsü güçlü!"
"DCG_VO_magnus_cast_spell_03"	"Bizi koruyacağım."
"DCG_VO_magnus_cast_spell_04"	"Bize zarar gelmeyecek."
"DCG_VO_magnus_cast_spell_05"	"<i>kahkaha atar</i>"
"DCG_VO_magnus_cast_spell_06"	"Ayak uydurmaya çalış."
"DCG_VO_magnus_cast_spell_07"	"Kimse benim dengim değil."
"DCG_VO_magnus_cast_spell_08"	"Gidişatı değiştirebiliriz."
"DCG_VO_magnus_cast_spell_09"	"Umudunu kaybetme."
"DCG_VO_magnus_cast_spell_10"	"Henüz bitmedi."
"DCG_VO_magnus_death_01"	"<i>çığlık atar</i>"
"DCG_VO_zeus_intro"	"Ölümlülerin işleri pek umurumda değil. Kızıl Sis ve Bronz Lejyon arasındaki savaşta benim bir menfaatim yok. Vhoul'ların içinde olduğu kötü durum ilgimi pek çekmiyor. Ama yıldırımım kendisininmiş gibi davranan şarlatan Fırtına Ruhu ilgimi çekiyor... Bu yüzden Gül Yaprak'a gidip benim üstümde bir yıldırım tanrısı olmadığını kanıtlamam gerek."
"DCG_VO_zeus_thundergods_wrath_intro"	"Öfkemin tüm gücüne tanık olmak ne güzel ve korkunç bir şeydir."
"DCG_VO_zeus_lightning_strike_intro"	"Beni sadece rahatsız ettiğin için şükret ölümlü, eğer beni kızdırsaydın... İşler daha da ilginç olurdu."
"DCG_VO_zeus_bolt_of_damocles_intro"	"Kimileri, bu fani bedene bürünüşümü güç kaybettiğim yönünde yorumlama hatasına düşüyor. Ara sıra dünyaya durumun bu olmadığını hatırlatmayı seviyorum. Karım olsa bir şehri dümdüz etmenin biraz aşırı olduğunu söylerdi. Muhtemelen haklı da. Ama ben hep gösterişi sevmişimdir."
"DCG_VO_zeus_equip_generic_weapon_01"	"Bir tanrıya layık."
"DCG_VO_zeus_equip_generic_weapon_02"	"Mükemmel."
"DCG_VO_zeus_equip_generic_weapon_03"	"Bu işe yarayacak."
"DCG_VO_zeus_equip_generic_weapon_04"	"Tam da aradığım şey."
"DCG_VO_zeus_equip_generic_weapon_05"	"Bu işimi görür..."
"DCG_VO_zeus_equip_generic_armor_01"	"Ölümlü bedenin korunmaya ihtiyacı var."
"DCG_VO_zeus_equip_generic_armor_02"	"Kimse Zeus'a zarar veremez."
"DCG_VO_zeus_equip_generic_armor_03"	"Şimdi bana zarar vermeye çalışsınlar da görelim."
"DCG_VO_zeus_equip_generic_armor_04"	"Savaşa hazır."
"DCG_VO_zeus_equip_generic_armor_05"	"Nefis."
"DCG_VO_zeus_equip_generic_accessory_01"	"Uygun bir süs."
"DCG_VO_zeus_equip_generic_accessory_02"	"Ölümlüler çok ilginç şeyler yapıyor."
"DCG_VO_zeus_equip_generic_accessory_03"	"Bunu iyi kullanacağım."
"DCG_VO_zeus_equip_generic_accessory_04"	"Tanrılara hürmet."
"DCG_VO_zeus_equip_generic_accessory_05"	"Bu adağı kabul ediyorum."
"DCG_VO_zeus_kill_rival_01"	"Önümde diz çök."
"DCG_VO_zeus_kill_rival_02"	"Zeus'un önünde diz çök."
"DCG_VO_zeus_kill_rival_03"	"Benim seviyemde değilsin."
"DCG_VO_zeus_kill_rival_04"	"Hahaha."
"DCG_VO_zeus_kill_rival_05"	"Kim cayır cayır yakmayı sevmez ki."
"DCG_VO_zeus_kill_rival_06"	"Fazla kolay."
"DCG_VO_zeus_kill_rival_07"	"Parmağımı bile kıpırdatmadım."
"DCG_VO_zeus_kill_rival_08"	"Bana karşı durabileceğini mi sandın?"
"DCG_VO_zeus_kill_rival_09"	"Zeus'a karşı elini kaldırma cüretini nasıl gösterirsin?"
"DCG_VO_zeus_kill_rival_10"	"Ölümlüler çok kırılgan..."
"DCG_VO_zeus_use_include_01"	"Gazabımı hisset!"
"DCG_VO_zeus_use_include_02"	"Zeus'un gücüne tanıklık et!"
"DCG_VO_zeus_use_include_03"	"Göklerden kaçamazsın!"
"DCG_VO_zeus_unique_01"	"Kiminle uğraştığını bilmiyorsun değil mi?"
"DCG_VO_zeus_unique_02"	"Beni sınamaya kalkma ölümlü."
"DCG_VO_zeus_unique_03"	"Yıldırım benim kontrolümde!"
"DCG_VO_zeus_unique_04"	"Tanrıları kızdırdın!"
"DCG_VO_zeus_unique_05"	"Kork benden!"
"DCG_VO_zeus_unique_06"	"Geride harabeden başka bir şey kalmayacak!"
"DCG_VO_zeus_unique_07"	"Prenses, birlikte harika şeyler yapacağız."
"DCG_VO_zeus_unique_08"	"İzle ve öğren Prenses..."
"DCG_VO_zeus_unique_09"	"Seninle çalışmayı seviyorum Rylai..."
"DCG_VO_zeus_unique_10"	"Bir tanrıyı öldürebileceğini mi düşünüyorsun?"
"DCG_VO_zeus_unique_11"	"Hiçbir suikastçı beni korkutamaz."
"DCG_VO_zeus_unique_12"	"Diken Sırtlı ile içmek çok eğlenceliydi... İşler buraya geldiği için üzgünüm."
